time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/value_loss,train/clip_range,train/explained_variance,train/n_updates,train/policy_gradient_loss,train/loss,train/clip_fraction,train/entropy_loss,train/learning_rate,train/approx_kl,eval/mean_reward,eval/mean_ep_length
6040,1282048,626,18.9698,212,380.3,1.5777758541284128,0.2,0.44023531675338745,6250,-0.02648764892946929,0.017441898584365845,0.20439453125,-1.133247697725892,0.0003,0.027080853,,
6050,1284096,627,18.4387,212,377.16,2.3479977790266275,0.2,0.4401513338088989,6260,-0.02055160304007586,0.11470617353916168,0.16162109375,-1.1185876775532961,0.0003,0.018057786,,
6058,1286144,628,17.4297,212,366.17,2.0957237103488295,0.2,-0.021767020225524902,6270,-0.024376799058518372,0.0048234909772872925,0.192041015625,-1.1051672466099263,0.0003,0.020085342,,
6067,1288192,629,18.2694,212,370.24,2.936824168730527,0.2,0.24730664491653442,6280,-0.022937611502129585,0.9149818420410156,0.1572265625,-1.136218730546534,0.0003,0.018482953,,
,1290000,,,,,2.4303978510200976,0.2,0.1003408432006836,6290,-0.023834123683627695,0.1348128765821457,0.187451171875,-1.2060066673904657,0.0003,0.01884025,33.798,584.6
6088,1290240,630,19.1395,211,377.31,,,,,,,,,,,,
6097,1292288,631,19.2928,211,382.69,1.9239995987154543,0.2,0.1535472273826599,6300,-0.020930188076454213,0.13024534285068512,0.195849609375,-1.1274339631199837,0.0003,0.02131072,,
6106,1294336,632,19.477100000000004,211,381.16,2.0538586436072364,0.2,0.29792195558547974,6310,-0.015803539360058495,0.03501121327280998,0.189892578125,-1.0979308674111963,0.0003,0.021073518,,
6116,1296384,633,18.3867,211,372.04,1.6292945701396093,0.2,0.40323126316070557,6320,-0.025856141762051265,0.005243822932243347,0.1837890625,-1.0864599460735918,0.0003,0.022523947,,
6125,1298432,634,18.067899999999998,211,370.15,1.8830674719531089,0.2,0.2496970295906067,6330,-0.02404124101740308,0.08629084378480911,0.212451171875,-1.1474330216646194,0.0003,0.020955078,,
,1300000,,,,,1.2446363117313013,0.2,0.467085063457489,6340,-0.028538037539692595,0.204850971698761,0.19150390625,-1.0770475825294852,0.0003,0.019992545,8.790000000000001,281.6
6138,1300480,635,18.0915,211,372.51,,,,,,,,,,,,
6147,1302528,636,17.792199999999998,211,372.57,1.5776172660989687,0.2,0.22629106044769287,6350,-0.019696768384892493,0.0512528121471405,0.1853515625,-1.0537827091291547,0.0003,0.01973284,,
6156,1304576,637,16.2951,211,352.67,1.7033318914007396,0.2,0.09873378276824951,6360,-0.017266850496525876,0.12223805487155914,0.191064453125,-1.0772484356537462,0.0003,0.020932114,,
6165,1306624,638,16.1958,211,352.75,1.956774520210456,0.2,0.16098898649215698,6370,-0.0212616786302533,0.011401023715734482,0.1830078125,-1.0797340555116535,0.0003,0.022625348,,
6173,1308672,639,16.3093,211,354.11,1.5565149996196852,0.2,0.3859405517578125,6380,-0.020290581314475274,0.09583118557929993,0.17119140625,-1.026359398663044,0.0003,0.020473216,,
,1310000,,,,,2.0149101530667393,0.2,0.40101999044418335,6390,-0.02060187230526935,0.15048854053020477,0.173974609375,-1.1125918297097086,0.0003,0.020166747,39.85000000000001,590.0
6194,1310720,640,17.2084,211,364.1,,,,,,,,,,,,
6202,1312768,641,16.950100000000003,211,358.23,1.4494802954606711,0.2,0.4832525849342346,6400,-0.020219663054740523,0.025591738522052765,0.1791015625,-1.036566953919828,0.0003,0.021511272,,
6211,1314816,642,18.383599999999998,211,371.71,2.0857498426456003,0.2,0.32342833280563354,6410,-0.020894929135101846,0.05652984231710434,0.158740234375,-1.046074123866856,0.0003,0.018718932,,
6221,1316864,643,19.741100000000003,211,387.6,1.7953352850396187,0.2,0.22836089134216309,6420,-0.023825877442141062,0.14957654476165771,0.191943359375,-1.0884656738489866,0.0003,0.022132767,,
6229,1318912,644,18.3,211,373.36,0.9262096566380933,0.2,0.6486107110977173,6430,-0.021053534917882644,0.0582168847322464,0.210400390625,-1.1279868833720683,0.0003,0.023265343,,
,1320000,,,,,1.45351406482514,0.2,0.4305644631385803,6440,-0.018147230058093555,0.10009893774986267,0.17294921875,-1.0440074423328043,0.0003,0.021920227,4.232000000000001,225.4
6242,1320960,645,19.5118,211,384.65,,,,,,,,,,,,
6251,1323008,646,19.1925,211,382.69,2.1279424760490655,0.2,0.15382802486419678,6450,-0.020638336558477022,0.06136614829301834,0.1921875,-1.0208193842321633,0.0003,0.02121598,,
6260,1325056,647,20.656999999999996,211,389.26,2.565170128643513,0.2,0.5620231628417969,6460,-0.01744387542712502,0.23989880084991455,0.15712890625,-1.1670891847461462,0.0003,0.014690054,,
6268,1327104,648,19.9283,211,386.32,3.0564577935263513,0.2,0.19453179836273193,6470,-0.022650293464539572,0.15953412652015686,0.146875,-1.006172855757177,0.0003,0.018553078,,
6277,1329152,649,19.048099999999998,211,378.24,1.9278633314650506,0.2,0.23495888710021973,6480,-0.021172068007581403,0.03905747830867767,0.214501953125,-1.1118343215435744,0.0003,0.021413475,,
,1330000,,,,,1.7999663174618035,0.2,0.4033867120742798,6490,-0.01946280622796621,0.10319643467664719,0.179150390625,-1.096843820437789,0.0003,0.021258065,14.624,264.8
6290,1331200,650,18.5856,211,371.95,,,,,,,,,,,,
6299,1333248,651,19.373400000000004,211,380.8,2.477145902113989,0.2,0.24662411212921143,6500,-0.02193166890356224,0.06490080058574677,0.185302734375,-1.1123905502259732,0.0003,0.022648815,,
6307,1335296,652,19.165000000000003,211,379.94,1.4890982222743332,0.2,0.40116751194000244,6510,-0.021258827345445753,0.048713698983192444,0.1837890625,-1.0145077154040336,0.0003,0.01848228,,
6317,1337344,653,19.749800000000004,211,388.47,1.9293260761303828,0.2,0.4569634199142456,6520,-0.020161491517501417,0.09777223318815231,0.205810546875,-1.0622708596289159,0.0003,0.02217278,,
6325,1339392,654,20.5925,211,392.82,1.5496256666257977,0.2,0.20769143104553223,6530,-0.024948477375437504,0.011963218450546265,0.1875,-0.9782364659011364,0.0003,0.022602445,,
,1340000,,,,,1.681622460554354,0.2,0.498851478099823,6540,-0.02148977173201274,0.03521540015935898,0.177099609375,-1.0090371096506714,0.0003,0.018173343,11.724,375.2
6340,1341440,655,20.583700000000007,211,391.94,,,,,,,,,,,,
6350,1343488,656,21.704500000000003,211,404.12,1.7033190138172358,0.2,0.3943600654602051,6550,-0.02785873216635082,0.076317697763443,0.20400390625,-1.1130269318819046,0.0003,0.029884651,,
6359,1345536,657,22.688499999999998,211,412.63,1.5400355407735333,0.2,0.24609458446502686,6560,-0.02143523521372117,0.10283557325601578,0.167529296875,-0.9621582388877868,0.0003,0.02020533,,
6368,1347584,658,23.147300000000005,211,418.55,1.45525447181426,0.2,0.3517429232597351,6570,-0.02820652293157764,0.020232055336236954,0.215966796875,-1.0599775927141308,0.0003,0.026360493,,
6377,1349632,659,24.1063,211,424.52,1.7524386143079027,0.2,0.50764000415802,6580,-0.018248668435262516,0.03836230933666229,0.18154296875,-1.0702920960262419,0.0003,0.020081965,,
,1350000,,,,,2.235190871031955,0.2,0.21751189231872559,6590,-0.018076747543818782,0.08724431693553925,0.151953125,-0.9646654454991221,0.0003,0.018167198,8.693999999999999,272.0
6391,1351680,660,25.708299999999998,211,434.87,,,,,,,,,,,,
6399,1353728,661,25.559300000000004,211,429.96,1.801422982942313,0.2,0.28499019145965576,6600,-0.02645851919078268,0.046112123876810074,0.179736328125,-1.080266997218132,0.0003,0.0247421,,
6407,1355776,662,24.282799999999998,211,422.21,1.5429084494477139,0.2,0.546635627746582,6610,-0.018352520110784098,0.1667899787425995,0.205322265625,-1.0228655261918902,0.0003,0.0231741,,
6417,1357824,663,24.816699999999997,211,425.65,3.2068142637610437,0.2,0.25436198711395264,6620,-0.019574111484689637,0.5693053007125854,0.141015625,-0.9586125245317817,0.0003,0.021051295,,
6426,1359872,664,24.710999999999995,211,425.07,1.4034468061290681,0.2,0.5473215579986572,6630,-0.0216239557688823,0.025884076952934265,0.206982421875,-1.0243484204635025,0.0003,0.025675192,,
,1360000,,,,,1.853246476734057,0.2,0.6115480661392212,6640,-0.020580237649846823,0.13702146708965302,0.184814453125,-1.1706693138927222,0.0003,0.018580265,8.855999999999998,288.2
6440,1361920,665,23.276899999999998,211,411.53,,,,,,,,,,,,
6448,1363968,666,21.4212,211,395.77,2.020421686023474,0.2,0.43520402908325195,6650,-0.018080309117794967,0.12411172688007355,0.17421875,-1.1094508470967412,0.0003,0.020815637,,
6455,1366016,667,21.416200000000003,211,395.29,2.769924605311826,0.2,0.05954557657241821,6660,-0.024264756884076633,0.11673707515001297,0.182470703125,-1.0342650497332215,0.0003,0.026117127,,
6464,1368064,668,22.258500000000005,211,399.6,1.3488086752826347,0.2,0.40242207050323486,6670,-0.022809442935977132,0.08719304203987122,0.195654296875,-1.1799226904287934,0.0003,0.02208742,,
,1370000,,,,,2.7183798256330194,0.2,0.3135101795196533,6680,-0.021003585687140003,0.22232912480831146,0.135888671875,-1.049506091326475,0.0003,0.015384387,26.494,453.2
6480,1370112,669,23.341800000000003,211,408.03,,,,,,,,,,,,
6487,1372160,670,23.3884,211,412.67,3.1525982136372477,0.2,0.3359941840171814,6690,-0.017376894530025312,0.1388612687587738,0.15654296875,-1.0210770519450307,0.0003,0.014873015,,
6496,1374208,671,21.7555,211,399.23,2.3199552580248564,0.2,0.1305977702140808,6700,-0.021872981303022242,0.6445516347885132,0.163671875,-1.0860289059579373,0.0003,0.019595,,
6504,1376256,672,22.384,211,402.14,2.0687285611173136,0.2,0.05980783700942993,6710,-0.02294519135321025,0.039512697607278824,0.19072265625,-1.0788741566240787,0.0003,0.020075006,,
6512,1378304,673,21.272599999999994,211,390.88,2.3114018050255254,0.2,0.15088927745819092,6720,-0.022881917181075552,0.5516728162765503,0.181640625,-1.1086428873240948,0.0003,0.023725592,,
,1380000,,,,,2.31828676071018,0.2,0.09266781806945801,6730,-0.01876989048323594,0.16637620329856873,0.1537109375,-1.0215113885700702,0.0003,0.018079918,49.27,533.0
6529,1380352,674,21.2441,211,388.03,,,,,,,,,,,,
6536,1382400,675,19.7678,211,380.3,1.522466705390252,0.2,0.5811135768890381,6740,-0.023168441679445095,0.07818883657455444,0.19375,-1.1110287437215447,0.0003,0.023479108,,
6545,1384448,676,19.372599999999995,211,380.74,2.4933852644171566,0.2,-0.009664177894592285,6750,-0.02008853786101099,0.23065978288650513,0.159912109375,-1.0326669164001943,0.0003,0.020125823,,
6554,1386496,677,19.373,211,380.78,1.908291554846801,0.2,0.27295178174972534,6760,-0.021714499316294676,0.08852327615022659,0.20126953125,-1.062636991031468,0.0003,0.025252584,,
6562,1388544,678,17.026899999999998,211,365.95,1.8636082960292697,0.2,0.3192071318626404,6770,-0.021675882529234514,0.10130245238542557,0.196484375,-1.096331332810223,0.0003,0.022202307,,
,1390000,,,,,2.0900275438791143,0.2,0.275897741317749,6780,-0.02128253192640841,0.04621756449341774,0.17197265625,-1.0563315024599433,0.0003,0.020382892,6.5280000000000005,255.2
6574,1390592,679,16.2557,211,358.72,,,,,,,,,,,,
6583,1392640,680,17.5669,211,369.96,1.6407903048209846,0.2,0.2977011203765869,6790,-0.020823540550190957,0.08516596257686615,0.205078125,-1.0500112153589725,0.0003,0.022317473,,
6591,1394688,681,17.7474,211,368.03,1.3918707164935769,0.2,0.5226487517356873,6800,-0.019638076241244563,0.03762299194931984,0.180419921875,-1.06436880081892,0.0003,0.022992214,,
6600,1396736,682,16.592299999999998,211,352.4,3.1968027161434294,0.2,0.2243831753730774,6810,-0.026509969429753255,0.1674140840768814,0.16357421875,-1.100813291594386,0.0003,0.01873713,,
6609,1398784,683,17.4456,211,357.81,2.271852690819651,0.2,-0.01606917381286621,6820,-0.02624818051699549,0.19691972434520721,0.160400390625,-0.9781921453773975,0.0003,0.020025231,,
,1400000,,,,,2.3283889400307087,0.2,0.028150618076324463,6830,-0.02340473222429864,0.13632985949516296,0.168701171875,-1.059468383528292,0.0003,0.018691592,9.218,324.4
6621,1400832,684,18.2786,211,371.2,,,,,,,,,,,,
6630,1402880,685,18.7122,211,374.6,3.19403568264097,0.2,0.3065415024757385,6840,-0.019636406571953556,0.054307520389556885,0.1498046875,-0.984809789992869,0.0003,0.017150767,,
6638,1404928,686,18.078,211,371.08,2.212688491959125,0.2,0.3159629702568054,6850,-0.01883146197651513,0.1509907990694046,0.180517578125,-1.0057896692305803,0.0003,0.018332714,,
6646,1406976,687,17.676599999999997,211,370.9,1.592365607735701,0.2,0.34874427318573,6860,-0.0207058882311685,0.046548519283533096,0.2310546875,-1.155884199216962,0.0003,0.027654268,,
6654,1409024,688,18.115799999999997,211,374.86,1.7957540579140185,0.2,0.2457902431488037,6870,-0.027033461413520855,0.09685827791690826,0.20810546875,-1.1108303764835,0.0003,0.022495601,,
,1410000,,,,,1.2624544074060395,0.2,0.4879946708679199,6880,-0.026223439996829256,0.05151849985122681,0.1951171875,-1.056584949977696,0.0003,0.02763477,21.994,403.2
6669,1411072,689,19.165599999999998,211,379.96,,,,,,,,,,,,
6677,1413120,690,19.7207,211,385.52,2.0990293834591283,0.2,0.4823344945907593,6890,-0.02627138948737411,0.10331974178552628,0.1900390625,-1.0515844747424126,0.0003,0.021122154,,
6685,1415168,691,18.7318,211,376.56,2.4425537253264338,0.2,0.47828465700149536,6900,-0.017709315550746396,0.05212344974279404,0.153759765625,-0.9065751481801272,0.0003,0.018341608,,
6694,1417216,692,20.003700000000002,211,383.83,2.187452345015481,0.2,0.4251164197921753,6910,-0.022938161277852486,0.16929179430007935,0.16962890625,-1.0419691679999232,0.0003,0.020393446,,
6702,1419264,693,18.982799999999997,211,371.63,1.3487385946325958,0.2,0.7133756875991821,6920,-0.025603446073364466,0.05521385371685028,0.200927734375,-0.9974905861541629,0.0003,0.02560534,,
,1420000,,,,,3.1576415507588536,0.2,0.04920828342437744,6930,-0.021622059258515947,0.35874658823013306,0.180712890625,-1.0975882792845368,0.0003,0.020692922,0.6279999999999999,264.6
6715,1421312,694,19.3597,211,369.36,,,,,,,,,,,,
6726,1423360,695,19.342200000000002,211,367.63,2.0949434275506063,0.2,0.2811824679374695,6940,-0.027382256826967932,0.04707488790154457,0.208642578125,-1.0905314253643155,0.0003,0.024363786,,
6734,1425408,696,19.2163,211,365.03,2.316669877571985,0.2,0.19241338968276978,6950,-0.0211489694978809,0.0648382231593132,0.21953125,-1.1608800817281009,0.0003,0.020926818,,
6743,1427456,697,18.3774,211,361.1,2.350080759101547,0.2,0.1339821219444275,6960,-0.027058530671638437,0.023183554410934448,0.1712890625,-1.0415918199345469,0.0003,0.022779308,,
6751,1429504,698,17.403299999999998,211,353.6,3.0202129952143877,0.2,0.31762033700942993,6970,-0.022072253705118783,0.17640021443367004,0.16630859375,-1.0448169954121114,0.0003,0.016115818,,
,1430000,,,,,1.9862054452765734,0.2,0.5097156763076782,6980,-0.026886982485302725,0.12501388788223267,0.19033203125,-1.1091384742408992,0.0003,0.021182604,36.704,475.2
6769,1431552,699,18.4352,211,366.88,,,,,,,,,,,,
6778,1433600,700,17.824599999999997,211,365.78,1.9101796536706388,0.2,0.46988576650619507,6990,-0.022570211687707342,0.05800595134496689,0.1787109375,-1.0866408243775367,0.0003,0.021704458,,
6788,1435648,701,19.3523,211,378.69,3.348594414908439,0.2,0.2772621512413025,7000,-0.019670853053685277,0.33763718605041504,0.15478515625,-1.052989761158824,0.0003,0.017372621,,
6798,1437696,702,19.5655,211,380.01,2.400280533824116,0.2,0.03960675001144409,7010,-0.02232696446881164,0.24682720005512238,0.17880859375,-1.075506346486509,0.0003,0.021357873,,
6807,1439744,703,20.936700000000005,211,387.26,1.6315495245624334,0.2,0.49250173568725586,7020,-0.01799618763034232,0.1070270910859108,0.18720703125,-1.0707333931699394,0.0003,0.021631083,,
,1440000,,,,,2.183353007957339,0.2,0.1623179316520691,7030,-0.025515471390099263,0.06875518709421158,0.21591796875,-1.1742881506681442,0.0003,0.021562524,-2.564,144.8
6818,1441792,704,19.631899999999998,211,376.7,,,,,,,,,,,,
6827,1443840,705,20.460500000000003,211,379.64,2.5170526414876804,0.2,0.1754177212715149,7040,-0.020596046256832777,0.18538489937782288,0.191650390625,-1.0605164241045713,0.0003,0.020398486,,
6835,1445888,706,19.450999999999997,211,368.6,2.3559747941792013,0.2,0.21937668323516846,7050,-0.025754163111560046,0.08740609884262085,0.192138671875,-1.0537673464044928,0.0003,0.021293797,,
6843,1447936,707,19.6588,211,369.4,2.5227883626706897,0.2,0.0598488450050354,7060,-0.02013813356461469,0.15829190611839294,0.208154296875,-1.1177503235638142,0.0003,0.023615034,,
6852,1449984,708,20.395799999999998,211,373.15,2.1276258444413543,0.2,0.5467889308929443,7070,-0.02743196683586575,0.10361993312835693,0.21416015625,-1.1583458287641406,0.0003,0.023487229,,
,1450000,,,,,2.5246117759961635,0.2,0.1474822759628296,7080,-0.021016811614390462,0.22195933759212494,0.177294921875,-0.996856746263802,0.0003,0.021637551,19.554,359.0
6865,1452032,709,19.8831,211,371.83,,,,,,,,,,,,
6874,1454080,710,18.5364,211,367.07,2.6116577267646788,0.2,0.42487651109695435,7090,-0.019962788975681177,0.31944504380226135,0.173388671875,-1.1544721743091941,0.0003,0.018893253,,
6883,1456128,711,18.9439,211,367.88,2.4405937967123466,0.2,0.05907171964645386,7100,-0.0191668637242401,0.2586371600627899,0.17685546875,-1.0290529327467084,0.0003,0.022501769,,
6891,1458176,712,18.964100000000002,211,369.88,2.49021340359468,0.2,-0.15376722812652588,7110,-0.02805388609122019,0.36299848556518555,0.21923828125,-1.1740218380466103,0.0003,0.027912017,,
,1460000,,,,,1.976932692877017,0.2,0.2988206148147583,7120,-0.015380970848491415,0.8382560610771179,0.182275390625,-1.0820881063118577,0.0003,0.021229267,30.863999999999997,491.0
6907,1460224,713,18.5276,211,366.17,,,,,,,,,,,,
6916,1462272,714,18.630499999999998,211,366.47,2.56644743620418,0.2,0.323139488697052,7130,-0.023879420961020515,0.14692550897598267,0.182666015625,-1.1788419088348747,0.0003,0.023515958,,
6925,1464320,715,18.884900000000002,211,371.93,2.1049498848849906,0.2,0.17843466997146606,7140,-0.023452554240066092,0.09975424408912659,0.189404296875,-1.0634905323386192,0.0003,0.026113765,,
6934,1466368,716,19.7869,211,382.21,2.5954956443514674,0.2,0.044725894927978516,7150,-0.02349867189914221,0.1339184194803238,0.18330078125,-1.0383082253858447,0.0003,0.023676494,,
6943,1468416,717,20.5785,211,391.44,1.3210633204318583,0.2,0.5303456783294678,7160,-0.02723020032281056,0.06303384900093079,0.24140625,-1.1713158808648587,0.0003,0.026948385,,
,1470000,,,,,2.318394934851676,0.2,0.2783249616622925,7170,-0.02093202404503245,0.19502782821655273,0.18955078125,-1.1318908357992767,0.0003,0.020247452,3.1160000000000005,313.6
6957,1470464,718,20.0058,211,384.12,,,,,,,,,,,,
6967,1472512,719,18.126499999999997,211,366.02,1.7333770025521518,0.2,0.4543832540512085,7180,-0.025201498952810653,0.06343104690313339,0.20966796875,-1.1007596066221594,0.0003,0.023070078,,
6977,1474560,720,16.201999999999998,211,353.41,1.7305005854927002,0.2,0.4300243854522705,7190,-0.02574417151918169,0.032135263085365295,0.203955078125,-1.0615086905658244,0.0003,0.020032212,,
6986,1476608,721,16.451700000000002,211,358.4,2.5376571340952068,0.2,0.08125394582748413,7200,-0.01728999901388306,0.2302325963973999,0.146044921875,-0.9972996046766639,0.0003,0.017610293,,
6995,1478656,722,17.7515,211,368.5,3.2266594952438026,0.2,0.11278754472732544,7210,-0.02314811014512088,0.2044794261455536,0.15546875,-1.0052527152001858,0.0003,0.025509086,,
