time/fps,time/iterations,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/entropy_loss,train/clip_range,train/approx_kl,train/learning_rate,train/loss,train/value_loss,eval/mean_reward,eval/mean_ep_length
671,140,286720,427,24.055000000000003,416.8,1390,-0.0062310612192959525,0.06982421875,0.20739471912384033,-0.4830284992232919,0.2,0.008662036,0.0003,13.108668327331543,23.165152621269225,,
671,141,288768,430,24.509199999999996,403.65,1400,-0.0070921167818596585,0.14404296875,0.23986965417861938,-0.521580982208252,0.2,0.011508552,0.0003,5.3870439529418945,11.521192433685064,,
,,290000,,,,1410,-0.006785331224091351,0.090087890625,0.16256064176559448,-0.48992982096970084,0.2,0.0077409884,0.0003,14.799520492553711,22.22208186686039,78.666,1164.6
666,142,290816,436,26.07839999999999,392.35,,,,,,,,,,,,
667,143,292864,438,28.127799999999997,403.18,1420,-0.003778723893628921,0.055224609375,0.13281506299972534,-0.45410276399925353,0.2,0.0067051686,0.0003,6.729587078094482,23.292804926633835,,
667,144,294912,441,28.799599999999995,417.24,1430,-0.00542661888175644,0.112353515625,0.16960293054580688,-0.46441660057753326,0.2,0.0101677645,0.0003,4.014339923858643,13.065095856785774,,
667,145,296960,444,28.695499999999996,417.62,1440,-0.005699019783060066,0.16103515625,0.1878598928451538,-0.4891431640833616,0.2,0.019297455,0.0003,5.782097339630127,9.763687893003226,,
668,146,299008,447,29.9653,412.4,1450,-0.005474910660996102,0.087744140625,0.23576653003692627,-0.48552024671807886,0.2,0.0065088496,0.0003,10.043852806091309,20.358674445748328,,
,,300000,,,,1460,-0.005991910191369243,0.068505859375,0.15028202533721924,-0.46930675152689216,0.2,0.008278713,0.0003,16.41057777404785,25.849771189689637,95.914,851.6
665,147,301056,452,31.0412,427.51,,,,,,,,,,,,
665,148,303104,455,31.796400000000002,434.07,1470,-0.006902717152843252,0.12373046875,0.1842106580734253,-0.5034060277976096,0.2,0.011015053,0.0003,8.304070472717285,15.712178176641464,,
665,149,305152,458,32.611900000000006,434.62,1480,0.00022727834002580493,0.137841796875,0.2668989300727844,-0.514538758713752,0.2,0.016307881,0.0003,2.785285472869873,9.964727179706097,,
666,150,307200,461,33.075500000000005,429.26,1490,-0.0063945953152142465,0.0771484375,0.16566091775894165,-0.4602241794578731,0.2,0.008246839,0.0003,10.02564811706543,25.257468855381013,,
666,151,309248,463,34.203,438.77,1500,-0.005720373666554224,0.054443359375,0.05393719673156738,-0.47592586698010564,0.2,0.004605689,0.0003,9.726066589355469,22.62397421002388,,
,,310000,,,,1510,-0.006147720993612893,0.104345703125,0.1692013144493103,-0.4765442694537342,0.2,0.009235416,0.0003,14.485943794250488,16.31714027673006,45.516000000000005,759.6
663,152,311296,468,36.1453,440.27,,,,,,,,,,,,
664,153,313344,471,35.7184,441.1,1520,-0.006497608029167168,0.069482421875,0.24954038858413696,-0.43421454206109045,0.2,0.006589614,0.0003,7.643928527832031,24.83596698641777,,
664,154,315392,474,34.9511,446.5,1530,-0.0019412329405895435,0.1009765625,0.19534575939178467,-0.4839579276740551,0.2,0.0074272053,0.0003,5.2173075675964355,14.836733753979207,,
664,155,317440,477,37.3435,452.54,1540,-0.0022856993600726128,0.129541015625,0.19359296560287476,-0.5041576832532882,0.2,0.023122827,0.0003,3.151599168777466,10.516107083112,,
664,156,319488,480,38.7809,441.89,1550,-0.006377934248303063,0.077099609375,0.09890091419219971,-0.4739807840436697,0.2,0.0071798647,0.0003,5.776488780975342,20.27539930343628,,
,,320000,,,,1560,-0.006346675430540927,0.083740234375,0.16493624448776245,-0.5106040133163333,0.2,0.008123317,0.0003,8.174159049987793,19.362602032721043,87.52000000000001,903.4
662,157,321536,485,40.0601,446.7,,,,,,,,,,,,
662,158,323584,488,43.5826,453.38,1570,-0.0035606276607722974,0.076171875,0.1295298933982849,-0.4883368857204914,0.2,0.005769643,0.0003,4.931085109710693,22.9225031375885,,
662,159,325632,491,45.33219999999999,453.51,1580,-0.005308010174485389,0.06943359375,0.1776319146156311,-0.4778097172267735,0.2,0.0074458057,0.0003,13.023426055908203,25.493558859825136,,
662,160,327680,494,45.7071,455.76,1590,-0.00651088132726727,0.103857421875,0.27882397174835205,-0.49169005099684,0.2,0.0080664875,0.0003,8.972818374633789,21.744702610373498,,
663,161,329728,497,46.171699999999994,452.46,1600,-0.0034186032440629787,0.08369140625,0.15752482414245605,-0.5301095863804222,0.2,0.0065259254,0.0003,18.67728614807129,22.002111873030664,,
,,330000,,,,1610,-0.00492505069123581,0.092822265625,0.13415104150772095,-0.537101874500513,0.2,0.010277307,0.0003,8.514068603515625,24.331182715296745,34.408,670.0
660,162,331776,501,46.116899999999994,456.94,,,,,,,,,,,,
661,163,333824,504,47.9881,465.17,1620,-0.003981875911995303,0.1103515625,0.24757874011993408,-0.5421211253851652,0.2,0.009817221,0.0003,2.616107940673828,8.25393306016922,,
661,164,335872,507,47.9881,465.17,1630,-0.005520331024308689,0.07939453125,0.2461121678352356,-0.5157206386327744,0.2,0.007598758,0.0003,14.028206825256348,22.973064824938774,,
662,165,337920,510,51.341000000000015,497.02,1640,-0.006541090886457823,0.140185546875,0.3450578451156616,-0.5415315212681889,0.2,0.01670473,0.0003,5.667046546936035,8.194242430478335,,
662,166,339968,513,53.285700000000006,507.09,1650,-0.0036881822656141595,0.08193359375,0.27660804986953735,-0.5142535391263664,0.2,0.005133766,0.0003,10.658363342285156,20.5857267588377,,
,,340000,,,,1660,-0.004272988106822595,0.077734375,0.14665275812149048,-0.5070102698169648,0.2,0.0066456376,0.0003,9.275144577026367,23.81828529238701,31.194,580.2
660,167,342016,517,56.27260000000001,524.89,,,,,,,,,,,,
661,168,344064,520,56.62920000000001,520.34,1670,-0.008125078474404291,0.096240234375,0.1346834897994995,-0.5108692501671612,0.2,0.008662623,0.0003,6.310180187225342,21.400802755355834,,
661,169,346112,522,57.13320000000001,512.62,1680,-0.007151299793622457,0.08818359375,0.14919131994247437,-0.4979779769666493,0.2,0.008261211,0.0003,21.188013076782227,27.556226325035095,,
662,170,348160,525,58.07669999999999,512.3,1690,-0.0069199395264149645,0.11103515625,0.15323936939239502,-0.49626257484778763,0.2,0.012951877,0.0003,7.430234432220459,19.403520944714547,,
,,350000,,,,1700,-0.005431830255838576,0.08037109375,0.21060657501220703,-0.48373936833813785,0.2,0.008111756,0.0003,8.936973571777344,28.3988545358181,115.59400000000001,1333.2
658,171,350208,532,60.679899999999996,527.25,,,,,,,,,,,,
658,172,352256,534,60.95,531.45,1710,-0.002746822507469915,0.08671875,0.2211788296699524,-0.47509476272389295,0.2,0.0068720654,0.0003,14.45976448059082,24.058797615766526,,
659,173,354304,537,62.20950000000002,528.48,1720,-0.00514229472464649,0.1095703125,0.1398385763168335,-0.5024738373234868,0.2,0.009572803,0.0003,23.15833282470703,27.547545672953127,,
659,174,356352,540,62.85330000000001,525.24,1730,-0.00525896133040078,0.085595703125,0.11785870790481567,-0.46838957658037544,0.2,0.006827827,0.0003,15.116902351379395,23.01706246435642,,
659,175,358400,543,63.259699999999995,535.13,1740,-0.002910744253313169,0.10732421875,0.21261972188949585,-0.47886931505054237,0.2,0.013826136,0.0003,14.811497688293457,18.940455535054205,,
,,360000,,,,1750,-0.0027463231897854714,0.09287109375,0.24086695909500122,-0.4723358487710357,0.2,0.012023837,0.0003,10.388309478759766,18.61705142557621,211.2,2000.6
653,176,360448,551,64.12489999999998,542.18,,,,,,,,,,,,
653,177,362496,554,66.88550000000001,553.48,1760,-0.00720342147978954,0.077294921875,0.2675376534461975,-0.4557144375517964,0.2,0.007974879,0.0003,20.5914249420166,23.472825416922568,,
653,178,364544,557,70.1629,565.31,1770,-0.003867927228566259,0.079150390625,0.26548516750335693,-0.4213968301191926,0.2,0.0066561536,0.0003,11.37830924987793,21.179155617952347,,
653,179,366592,560,70.2749,565.24,1780,-0.005680411797948181,0.0720703125,0.30374449491500854,-0.4127181793563068,0.2,0.008015703,0.0003,11.189120292663574,24.177048566937447,,
654,180,368640,563,70.0547,565.6,1790,-0.003847651385876816,0.12626953125,0.08392733335494995,-0.4766542918980122,0.2,0.015033561,0.0003,14.67178726196289,25.114361815154552,,
,,370000,,,,1800,-0.0041143693655612875,0.109912109375,0.25027376413345337,-0.48239283161237834,0.2,0.008907558,0.0003,9.489014625549316,21.205919228494167,62.11800000000001,797.4
652,181,370688,568,71.631,571.87,,,,,,,,,,,,
652,182,372736,571,74.5416,567.65,1810,-0.002122618578141555,0.07724609375,0.2969297766685486,-0.46995921349152925,0.2,0.00654809,0.0003,9.344365119934082,18.52442193031311,,
652,183,374784,574,73.3043,556.43,1820,-0.007337806513532996,0.09482421875,0.19401907920837402,-0.44821979384869337,0.2,0.006428035,0.0003,11.418037414550781,28.809059521555902,,
652,184,376832,577,73.69189999999999,549.3,1830,-0.005916101686307229,0.073681640625,0.19334453344345093,-0.44983399715274575,0.2,0.005855621,0.0003,26.08134651184082,38.06868129074574,,
653,185,378880,579,74.37180000000001,563.21,1840,-0.005563542938034516,0.10810546875,0.23536747694015503,-0.44468571627512576,0.2,0.0128203835,0.0003,9.294160842895508,21.731158754229547,,
,,380000,,,,1850,-0.0025618445724830963,0.0830078125,0.19327694177627563,-0.4330458790995181,0.2,0.00755017,0.0003,12.19407844543457,25.479332338273526,128.51399999999998,697.0
651,186,380928,584,76.12979999999999,562.46,,,,,,,,,,,,
651,187,382976,587,77.83709999999999,566.48,1860,-0.004359210486290977,0.070703125,0.2842971682548523,-0.41563426051288843,0.2,0.007614819,0.0003,9.878938674926758,22.571058401465415,,
652,188,385024,590,79.6249,560.59,1870,-0.004179174907039851,0.073291015625,0.1926795244216919,-0.4355216549709439,0.2,0.006069336,0.0003,31.305070877075195,32.26519353985786,,
652,189,387072,593,81.9375,566.48,1880,-0.00746753131825244,0.07978515625,0.06860107183456421,-0.39222572101280095,0.2,0.007995658,0.0003,42.595130920410156,43.65730909705162,,
652,190,389120,596,83.57119999999999,556.6,1890,-0.006055039739294443,0.1064453125,0.16678529977798462,-0.41134329605847597,0.2,0.010297637,0.0003,7.708962440490723,24.52873996347189,,
,,390000,,,,1900,-0.003332167615008075,0.075537109375,0.13207978010177612,-0.4390329610556364,0.2,0.0064766165,0.0003,20.464221954345703,35.21737730801105,66.534,742.6
650,191,391168,600,85.0047,575.71,,,,,,,,,,,,
651,192,393216,603,82.6594,545.48,1910,-0.0017438193404814228,0.1009765625,0.22082161903381348,-0.44764272319152953,0.2,0.011068745,0.0003,4.417150974273682,14.113016978651284,,
651,193,395264,606,84.6741,546.95,1920,-0.01101413975993637,0.09345703125,0.202345609664917,-0.41998213762417436,0.2,0.008909451,0.0003,14.20388412475586,25.582312682271002,,
651,194,397312,609,87.84210000000002,556.79,1930,-0.004974942930857651,0.094677734375,0.24015843868255615,-0.4079521200619638,0.2,0.008688731,0.0003,7.299249172210693,24.84548399746418,,
652,195,399360,612,88.36220000000002,557.41,1940,-0.004553691137698479,0.08125,0.18864285945892334,-0.4337492410093546,0.2,0.0070642787,0.0003,34.29881286621094,28.57029415667057,,
,,400000,,,,1950,-0.0042601532259141095,0.08974609375,0.1651361584663391,-0.4320760411210358,0.2,0.007863835,0.0003,11.851667404174805,35.19341132044792,154.326,2614.6
644,196,401408,622,89.4357,572.04,,,,,,,,,,,,
644,197,403456,625,91.84919999999998,587.92,1960,-0.0030397156486287715,0.096337890625,0.20931673049926758,-0.4488303783349693,0.2,0.008339082,0.0003,22.858400344848633,26.45135034918785,,
645,198,405504,628,92.6183,603.28,1970,-0.005281563720200211,0.12353515625,0.13629209995269775,-0.4797243059612811,0.2,0.009124247,0.0003,4.60614538192749,16.33154442310333,,
645,199,407552,631,94.7604,613.59,1980,0.0006533496460178867,0.12568359375,0.19493108987808228,-0.46681383308023217,0.2,0.02219663,0.0003,5.7710795402526855,17.713283834606408,,
645,200,409600,634,96.43560000000001,619.68,1990,-0.003950927325058728,0.074755859375,0.28504395484924316,-0.4097435876727104,0.2,0.0073269466,0.0003,12.070343017578125,31.235662484169005,,
,,410000,,,,2000,-0.004819098228472285,0.072900390625,0.17979300022125244,-0.43002763483673334,0.2,0.0063176565,0.0003,14.728492736816406,27.931129363179206,125.474,1030.6
643,201,411648,640,95.38780000000001,613.51,,,,,,,,,,,,
643,202,413696,642,95.72520000000003,600.99,2010,-0.010283156714285724,0.095166015625,0.011914372444152832,-0.43958219774067403,0.2,0.023325263,0.0003,15.63297176361084,34.58024552464485,,
643,203,415744,645,98.8934,612.53,2020,-0.00681998799846042,0.086181640625,0.0870065689086914,-0.42346484092995523,0.2,0.009062103,0.0003,16.986356735229492,34.848868957161905,,
643,204,417792,648,98.06139999999998,613.53,2030,-0.0063164186431095,0.089453125,0.045551180839538574,-0.44456374533474446,0.2,0.00782116,0.0003,13.823978424072266,26.313559870421887,,
644,205,419840,651,100.0221,614.23,2040,-0.00298923802038189,0.125439453125,0.12420833110809326,-0.46079522781074045,0.2,0.012226373,0.0003,10.481025695800781,11.94304633140564,,
,,420000,,,,2050,-0.0054999442450935025,0.080419921875,0.23167216777801514,-0.39979347977787255,0.2,0.0064881877,0.0003,8.133896827697754,28.386407539248466,139.78400000000002,1999.2
639,206,421888,659,102.3973,623.03,,,,,,,,,,,,
639,207,423936,662,97.0015,596.9,2060,-0.006262635473103728,0.076513671875,0.06791967153549194,-0.37526066238060596,0.2,0.0060010618,0.0003,10.735692977905273,37.59651265442371,,
640,208,425984,665,94.61219999999999,600.26,2070,-0.006203061350970529,0.0828125,0.09623867273330688,-0.4131004140712321,0.2,0.010671934,0.0003,26.797622680664062,38.16751118302345,,
640,209,428032,668,95.81920000000002,592.19,2080,-0.003697269938129466,0.09873046875,0.20502501726150513,-0.3981526019051671,0.2,0.010958974,0.0003,23.08064079284668,21.590843471884728,,
,,430000,,,,2090,-0.0027060481865191833,0.08642578125,0.11298710107803345,-0.4283897913061082,0.2,0.01249494,0.0003,11.364631652832031,28.710668423771857,112.21599999999998,1497.6
636,210,430080,675,94.92660000000002,588.84,,,,,,,,,,,,
637,211,432128,677,92.56869999999999,577.73,2100,-0.003308312367880717,0.11416015625,-0.03309595584869385,-0.43294722829014065,0.2,0.013653336,0.0003,4.976678371429443,16.6406049489975,,
637,212,434176,680,92.90930000000002,584.47,2110,-0.009801262454129756,0.104736328125,0.09470504522323608,-0.4342228386551142,0.2,0.01897573,0.0003,22.685760498046875,37.83331849873066,,
638,213,436224,683,93.52220000000001,585.26,2120,-0.005962158172042109,0.071044921875,0.1462939977645874,-0.4234742559492588,0.2,0.00883955,0.0003,17.32462501525879,42.57963606715202,,
638,214,438272,686,93.40020000000003,586.73,2130,-0.0016508588538272305,0.09560546875,0.23238545656204224,-0.4375979575328529,0.2,0.009185456,0.0003,15.443656921386719,21.338047637045385,,
,,440000,,,,2140,-0.005523758770141285,0.102734375,0.2359066605567932,-0.45835025580599903,0.2,0.010730297,0.0003,12.453577041625977,29.22721012234688,167.276,1960.6
633,215,440320,694,91.63140000000003,577.47,,,,,,,,,,,,
634,216,442368,697,92.6485,597.18,2150,-0.006597466045059263,0.091357421875,0.1301192045211792,-0.44568882547318933,0.2,0.011669244,0.0003,12.1617431640625,30.192603334784508,,
634,217,444416,700,92.99229999999997,602.32,2160,-0.006677360362664331,0.1283203125,0.22636353969573975,-0.48257042923942206,0.2,0.011751566,0.0003,11.48609733581543,19.914050671458245,,
634,218,446464,703,92.1124,606.29,2170,-0.0025245868804631756,0.113671875,0.21908003091812134,-0.502333702892065,0.2,0.012718786,0.0003,9.647222518920898,22.47330870181322,,
635,219,448512,706,92.59639999999999,607.62,2180,-0.0047959029310732145,0.072412109375,0.15717744827270508,-0.4635552459396422,0.2,0.0058470247,0.0003,6.822744846343994,39.07704250216484,,
,,450000,,,,2190,-0.0034073247807100415,0.076025390625,0.236627459526062,-0.4420573694631457,0.2,0.0061195134,0.0003,13.482272148132324,32.35150794684887,194.83800000000002,1028.2
632,220,450560,711,88.9246,585.74,,,,,,,,,,,,
633,221,452608,714,80.50420000000001,568.54,2200,-0.0039518095771200025,0.126708984375,0.040938735008239746,-0.4977176851592958,0.2,0.010974493,0.0003,7.62552547454834,20.39381221905351,,
633,222,454656,717,81.70370000000001,570.97,2210,-0.007374581549083814,0.1048828125,0.1263529658317566,-0.4801788474433124,0.2,0.01152656,0.0003,11.163485527038574,30.708663627505302,,
633,223,456704,720,81.92479999999999,581.19,2220,-0.0071717815866577436,0.08955078125,0.18938028812408447,-0.4248120278120041,0.2,0.009767826,0.0003,10.923264503479004,26.261654090881347,,
634,224,458752,723,81.03229999999999,577.37,2230,-0.005665890070667956,0.107177734375,0.30467742681503296,-0.44544065110385417,0.2,0.012720538,0.0003,4.655200004577637,18.07628029733896,,
,,460000,,,,2240,-0.004805065132677555,0.1046875,0.3198138475418091,-0.43697161553427577,0.2,0.0124111045,0.0003,8.099587440490723,15.200352557003498,156.708,1499.2
630,225,460800,730,77.3512,533.22,,,,,,,,,,,,
631,226,462848,733,77.7659,534.13,2250,-0.00834040378103964,0.080126953125,0.08395439386367798,-0.4214571338146925,0.2,0.0066744527,0.0003,19.75482749938965,36.22104094028473,,
631,227,464896,736,82.42309999999999,549.4,2260,-0.0037892967724474148,0.069775390625,0.09360337257385254,-0.4096129325218499,0.2,0.0067156674,0.0003,10.509556770324707,25.938061356544495,,
631,228,466944,739,82.8307,548.56,2270,-0.0033326442309771663,0.08916015625,0.3362117409706116,-0.3813990577124059,0.2,0.008538002,0.0003,6.384891510009766,15.164786025881767,,
632,229,468992,741,82.8307,548.56,2280,-0.006603380243177526,0.097314453125,0.3304052948951721,-0.40347680523991586,0.2,0.006477731,0.0003,7.400913715362549,15.19327117651701,,
,,470000,,,,2290,0.00026689147925935687,0.142626953125,0.13279354572296143,-0.4105123647488654,0.2,0.023859687,0.0003,2.4854304790496826,2.7908161830157043,248.18,1603.4
628,230,471040,749,82.8307,548.56,,,,,,,,,,,,
628,231,473088,752,86.286,613.13,2300,0.0010845989352674223,0.196240234375,-3.5603842735290527,-0.41339428853243587,0.2,0.02482231,0.0003,0.06696160137653351,0.27403627688763665,,
629,232,475136,755,88.51340000000002,625.14,2310,-0.005258977637276984,0.071826171875,0.07814860343933105,-0.4385895624756813,0.2,0.003234217,0.0003,7.264890670776367,11.825758042559027,,
629,233,477184,757,89.71670000000002,637.28,2320,-0.005379126343177632,0.040087890625,0.17474788427352905,-0.42930998085066674,0.2,0.0040231217,0.0003,7.076356410980225,24.547041839361192,,
629,234,479232,760,87.73190000000002,630.56,2330,-0.004974988273170311,0.0482421875,0.21949869394302368,-0.4332248570397496,0.2,0.0033172593,0.0003,4.436962127685547,23.78570146560669,,
,,480000,,,,2340,-0.0068588489521062,0.0552734375,0.2923736572265625,-0.4517609882168472,0.2,0.005124829,0.0003,4.487549781799316,15.967541414499284,15.76,707.4
628,235,481280,765,87.73190000000002,630.56,,,,,,,,,,,,
629,236,483328,768,88.971,680.96,2350,-0.0015903244289802386,0.056884765625,0.28821617364883423,-0.4368320788256824,0.2,0.010950433,0.0003,1.0331778526306152,5.310817349143326,,
629,237,485376,771,90.51359999999998,690.5,2360,-0.0018610737577546387,0.10439453125,0.343176007270813,-0.4665599485859275,0.2,0.010754147,0.0003,3.98787260055542,8.386039164848626,,
