time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,time/iterations,train/clip_fraction,train/approx_kl,train/policy_gradient_loss,train/entropy_loss,train/loss,train/learning_rate,train/explained_variance,train/clip_range,train/value_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length
260000,,,,,,0.04609375,0.007778857,0.00033928688935702667,-0.14411067969631403,6.450475215911865,0.0003,0.295351505279541,0.2,20.06550004482269,1260,298.396,659.4
260096,543.1285999999999,447,581,1487.26,127,,,,,,,,,,,,
262144,547.1872,449,582,1493.96,128,0.03935546875,0.0043194415,-0.0006642578999162651,-0.14057588529540227,10.994159698486328,0.0003,0.38293951749801636,0.2,25.182719510793685,1270,,
264192,540.6051000000001,452,583,1469.56,129,0.034521484375,0.0043213386,-4.801855538971722e-06,-0.13905846741981803,16.84040069580078,0.0003,0.349101722240448,0.2,26.811558517813683,1280,,
266240,531.6285,455,584,1437.47,130,0.032373046875,0.01436378,-0.005010385441710241,-0.13302058873232453,15.931199073791504,0.0003,0.47465407848358154,0.2,21.594194763898848,1290,,
268288,513.0124,458,585,1371.74,131,0.0365234375,0.006865916,-0.0011125613273179624,-0.13181625860743224,7.360367774963379,0.0003,0.45416468381881714,0.2,31.11665563583374,1300,,
270000,,,,,,0.044189453125,0.015033551,-0.0025451403605984526,-0.15023367889225483,15.149018287658691,0.0003,0.13858884572982788,0.2,49.69161663651467,1310,318.374,731.2
270336,511.6156,462,584,1367.4,132,,,,,,,,,,,,
272384,512.243,465,585,1367.96,133,0.041064453125,0.006403641,0.0010625073133269324,-0.13607213275972754,14.655299186706543,0.0003,0.4780551791191101,0.2,20.43159289062023,1320,,
274432,515.7306,468,586,1378.31,134,0.026318359375,0.0029291,4.681363061536104e-05,-0.13143072330858557,8.12848949432373,0.0003,0.42519283294677734,0.2,27.454202634096145,1330,,
276480,510.5963999999999,470,587,1359.37,135,0.039990234375,0.0065951752,-0.0021230389858828856,-0.14557893730234356,7.460771560668945,0.0003,0.465606153011322,0.2,23.354596027731894,1340,,
278528,508.7324,473,587,1351.14,136,0.027099609375,0.0039360607,-0.0024593388981884344,-0.12917097078170628,14.34655475616455,0.0003,0.5190283060073853,0.2,28.016127583384513,1350,,
280000,,,,,,0.035791015625,0.010203375,-0.002114942914340645,-0.1396466324105859,23.397218704223633,0.0003,0.5529170036315918,0.2,27.27039902508259,1360,416.56000000000006,958.8
280576,507.43410000000006,479,585,1344.98,137,,,,,,,,,,,,
282624,512.0140000000001,481,586,1357.23,138,0.038671875,0.006885163,-0.0005590049055172131,-0.14748078228440137,9.574244499206543,0.0003,0.41173577308654785,0.2,26.27763964533806,1370,,
284672,516.3543,484,587,1366.49,139,0.03466796875,0.006827008,-0.001762988034170121,-0.14128892479930072,6.756910800933838,0.0003,0.35797637701034546,0.2,19.868809029459953,1380,,
286720,514.7716,487,588,1360.54,140,0.038134765625,0.006116887,-0.0009062127181096002,-0.14447152095381172,7.72695779800415,0.0003,0.539995551109314,0.2,21.178832110762595,1390,,
288768,515.8711,490,589,1360.76,141,0.0314453125,0.002531168,-0.0018876158021157608,-0.13095056430902333,9.488700866699219,0.0003,0.3847420811653137,0.2,25.32322093248367,1400,,
290000,,,,,,0.036181640625,0.0038772386,-0.0040798341127811,-0.13238493679091334,17.971500396728516,0.0003,0.44991761445999146,0.2,31.857947236299516,1410,622.8100000000001,1437.2
290816,506.37429999999983,496,585,1329.28,142,,,,,,,,,,,,
292864,501.7802999999999,499,586,1314.26,143,0.0353515625,0.008718433,-0.0014772999988053926,-0.14190783062949777,18.66263771057129,0.0003,0.5014452934265137,0.2,36.96152067184448,1420,,
294912,496.75230000000005,502,587,1298.55,144,0.04013671875,0.008382029,-0.0004903612280031666,-0.13680210656020791,13.38025188446045,0.0003,0.25996220111846924,0.2,32.98707785308361,1430,,
296960,498.1651,504,588,1303.53,145,0.0349609375,0.0049584,-0.00273284217400942,-0.1287549797911197,9.377809524536133,0.0003,0.5124088525772095,0.2,25.938449919223785,1440,,
299008,498.6622,507,588,1305.45,146,0.036865234375,0.003204411,-0.0012166783359134569,-0.12473980442155153,9.447769165039062,0.0003,0.5412848591804504,0.2,18.049378646910192,1450,,
300000,,,,,,0.030224609375,0.00949128,-0.0005846225438290275,-0.1263125176075846,8.067551612854004,0.0003,0.6457701921463013,0.2,17.302905306220055,1460,607.4060000000001,1515.4
301056,500.18729999999994,514,585,1309.63,147,,,,,,,,,,,,
303104,500.0830999999999,517,585,1310.6,148,0.030224609375,0.004517707,0.0018922906805528329,-0.11204208583803847,4.199979305267334,0.0003,0.47578197717666626,0.2,15.956954489648343,1470,,
305152,500.5981,519,586,1307.67,149,0.032958984375,0.007497062,-0.0015064743914990687,-0.15164627339690923,6.87469482421875,0.0003,0.4610692262649536,0.2,21.092469453811646,1480,,
307200,499.4514,522,587,1301.48,150,0.031103515625,0.0066950615,-0.001339542197820265,-0.13199124273378401,6.05663537979126,0.0003,0.43241745233535767,0.2,19.651019923388958,1490,,
309248,493.0899000000001,525,588,1284.45,151,0.051611328125,0.004924018,-0.004097798487055116,-0.16053733990993352,6.537797451019287,0.0003,0.5192654132843018,0.2,20.74375383555889,1500,,
310000,,,,,,0.04189453125,0.0051383944,-0.00236817994446028,-0.14389857000205666,7.34889554977417,0.0003,0.40925127267837524,0.2,19.482696986198427,1510,458.408,1113.4
311296,496.60400000000004,531,586,1291.45,152,,,,,,,,,,,,
313344,498.4228999999999,533,586,1295.44,153,0.034130859375,0.0019919523,-0.0009539469923765864,-0.13398823263123633,5.7653889656066895,0.0003,0.4023538827896118,0.2,21.11347938477993,1520,,
315392,494.34079999999994,536,587,1285.22,154,0.03193359375,0.009374899,-0.0004376155266072601,-0.1283021958079189,4.6174798011779785,0.0003,0.5385327339172363,0.2,18.281177632510662,1530,,
317440,490.82920000000007,539,588,1274.19,155,0.034326171875,0.0042214766,-0.002060519330552779,-0.15274818891193717,9.672057151794434,0.0003,0.5532515645027161,0.2,23.8078872025013,1540,,
319488,493.4368000000002,542,589,1277.93,156,0.02431640625,0.0024974772,-0.00017615424876566977,-0.13558478499762713,11.612946510314941,0.0003,0.43752503395080566,0.2,24.67172988951206,1550,,
320000,,,,,,0.05107421875,0.008793412,-0.002732532357913442,-0.17954004022758455,7.125045299530029,0.0003,0.5842200517654419,0.2,23.227308467030525,1560,661.25,1638.8
321536,493.41240000000005,549,585,1278.81,157,,,,,,,,,,,,
323584,494.7219,552,585,1281.33,158,0.03994140625,0.0061984267,-0.0021832979371538387,-0.15914287033956498,9.776557922363281,0.0003,0.6463814377784729,0.2,18.248311653733253,1570,,
325632,496.26800000000003,555,586,1286.18,159,0.032080078125,0.0058371923,-0.0004868580959737301,-0.14673632278572768,10.527469635009766,0.0003,0.6060725450515747,0.2,18.654657308757304,1580,,
327680,495.55729999999994,557,587,1284.36,160,0.037646484375,0.00382219,-0.0011470293349702843,-0.169377177557908,11.757309913635254,0.0003,0.3517780303955078,0.2,29.48619587421417,1590,,
329728,499.95279999999997,560,588,1295.95,161,0.058740234375,0.0048223715,0.0008067990391282364,-0.1848754287464544,8.269245147705078,0.0003,0.5376476049423218,0.2,15.89911446273327,1600,,
330000,,,,,,0.03720703125,0.006201502,0.00059596349747153,-0.18229522106703372,14.72744083404541,0.0003,0.4704580307006836,0.2,19.964424350857733,1610,599.546,1472.6
331776,500.2491999999999,567,584,1295.22,162,,,,,,,,,,,,
333824,497.6615,570,585,1285.03,163,0.03779296875,0.0045732763,-0.0008335299993632361,-0.15891670307610184,6.108345031738281,0.0003,0.5965293645858765,0.2,16.63700616657734,1620,,
335872,498.07989999999995,572,586,1285.59,164,0.034765625,0.002324922,-0.0005336134214303456,-0.14852349734865128,15.352561950683594,0.0003,0.4517453908920288,0.2,29.5857244938612,1630,,
337920,500.97799999999995,575,587,1292.09,165,0.044677734375,0.00805517,-0.004196272464469075,-0.1445996301015839,10.605335235595703,0.0003,0.43227338790893555,0.2,19.145162335038187,1640,,
339968,495.7211,578,587,1275.87,166,0.03466796875,0.0049161054,2.4053601373452692e-05,-0.14652445851825177,6.568058013916016,0.0003,0.5183635950088501,0.2,18.368393260240556,1650,,
340000,,,,,,0.02666015625,0.0019990178,-0.0020228060442605057,-0.1416435207007453,13.2315092086792,0.0003,0.4058666229248047,0.2,27.446849757432936,1660,581.1719999999999,1397.4
342016,500.1423,585,584,1285.75,167,,,,,,,,,,,,
344064,498.9598,588,585,1281.78,168,0.027880859375,0.0036598735,-0.0009889231150737032,-0.12359616660978645,6.913032054901123,0.0003,0.40101301670074463,0.2,24.412151926755904,1670,,
346112,498.7525,590,585,1281.03,169,0.037744140625,0.0070418715,-0.0016662775771692396,-0.12924602678976954,5.576988220214844,0.0003,0.5166692733764648,0.2,17.97724722325802,1680,,
348160,498.07910000000004,593,586,1276.3,170,0.028759765625,0.0035891633,-0.0016750361130107195,-0.0914354435284622,12.308558464050293,0.0003,0.47919511795043945,0.2,20.439785382151605,1690,,
350000,,,,,,0.02431640625,0.0028410777,-0.0014097718711127527,-0.08993217932293192,8.550054550170898,0.0003,0.5447841882705688,0.2,17.486503493785857,1700,589.752,1474.6
350208,496.49739999999997,600,582,1271.89,171,,,,,,,,,,,,
352256,489.6193,603,583,1256.83,172,0.02236328125,0.008480728,0.00010915017919614911,-0.06090608516824432,6.604844570159912,0.0003,0.5187168717384338,0.2,14.44289943575859,1710,,
354304,482.35040000000004,606,584,1236.89,173,0.0134765625,0.0014306805,-5.6962206144817173e-05,-0.05607834077090956,9.440299987792969,0.0003,0.31191325187683105,0.2,21.830591861903667,1720,,
356352,486.7721000000001,608,585,1246.46,174,0.07783203125,0.040569644,-0.010118543019052595,-0.11879943249514327,11.225908279418945,0.0003,0.305065393447876,0.2,36.2682337552309,1730,,
358400,488.0999999999999,611,585,1249.42,175,0.032861328125,0.0072059166,0.0020946165212080816,-0.11008080596802756,8.899824142456055,0.0003,0.44015437364578247,0.2,21.452710026502608,1740,,
360000,,,,,,0.0240234375,0.007467906,-0.001204981276532635,-0.09967557436320931,10.540970802307129,0.0003,0.4261261820793152,0.2,23.28831427395344,1750,559.1360000000001,1315.4
360448,493.10470000000004,618,583,1256.23,176,,,,,,,,,,,,
362496,491.42750000000007,620,583,1252.02,177,0.03642578125,0.006791753,-0.0010708090718253515,-0.12264063190668821,15.660009384155273,0.0003,0.41288596391677856,0.2,27.413805833458902,1760,,
364544,490.6382,623,584,1248.13,178,0.03544921875,0.006250228,0.002729932146030478,-0.1164198653656058,9.830497741699219,0.0003,0.38277244567871094,0.2,19.446238194406032,1770,,
366592,490.2894999999999,627,584,1246.42,179,0.03720703125,0.0044843787,-0.001560165168484673,-0.11054532035486772,12.137787818908691,0.0003,0.5386959314346313,0.2,17.584891678392886,1780,,
368640,495.19769999999994,629,585,1258.41,180,0.0224609375,0.0017997356,-0.000590894537162967,-0.08213592779356986,12.127015113830566,0.0003,0.5154215097427368,0.2,22.58785007894039,1790,,
370000,,,,,,0.03759765625,0.003703272,-0.0016723801803891548,-0.09700424440670759,7.724905490875244,0.0003,0.3668721914291382,0.2,20.459739312529564,1800,677.386,1698.0
370688,497.6841999999999,637,581,1263.23,181,,,,,,,,,,,,
372736,499.90189999999996,640,582,1267.86,182,0.028662109375,0.005123511,-0.0018796162446960806,-0.0911373125272803,7.734638690948486,0.0003,0.3647017478942871,0.2,24.372396472096444,1810,,
374784,504.36099999999993,643,582,1282.58,183,0.02978515625,0.0035701739,-5.050314939580858e-05,-0.10869186824420467,8.111459732055664,0.0003,0.4356520175933838,0.2,18.598982322216035,1820,,
376832,504.9769999999999,645,583,1283.28,184,0.04345703125,0.009040511,-0.007059385359752923,-0.10587879428640008,13.919445037841797,0.0003,0.35582417249679565,0.2,23.720550617575647,1830,,
378880,506.4777999999999,648,584,1288.55,185,0.028466796875,0.005384376,0.0008077908321865834,-0.08947646816959605,25.252880096435547,0.0003,0.43385231494903564,0.2,27.697597846388817,1840,,
380000,,,,,,0.03154296875,0.0054170303,-0.0013050226392806509,-0.09294694196432829,8.750469207763672,0.0003,0.5381906032562256,0.2,16.61519869863987,1850,588.26,1379.6
380928,507.51200000000006,655,581,1287.59,186,,,,,,,,,,,,
382976,508.3103,657,582,1288.66,187,0.0267578125,0.004348458,-0.0014367437586770393,-0.07586453498806804,23.999439239501953,0.0003,0.3792361617088318,0.2,31.653468069434165,1860,,
385024,507.92820000000006,660,582,1284.53,188,0.02666015625,0.0027533416,0.0009353843997814693,-0.10049521764740348,13.85248851776123,0.0003,0.4180713891983032,0.2,22.075109305977822,1870,,
387072,503.20959999999997,663,583,1274.4,189,0.018798828125,0.0021596495,-0.0008418367273407057,-0.07375298121478409,5.026645183563232,0.0003,0.42123502492904663,0.2,23.374523958563806,1880,,
389120,500.7064,666,584,1265.67,190,0.026318359375,0.006944285,-0.002882928986218758,-0.06841460083960556,7.249813556671143,0.0003,0.49285799264907837,0.2,20.75389802455902,1890,,
390000,,,,,,0.025048828125,0.005182024,0.00018320003437111154,-0.08192514596739783,6.312561988830566,0.0003,0.6527582406997681,0.2,24.18351780772209,1900,613.902,1428.8
391168,502.9795,672,581,1270.77,191,,,,,,,,,,,,
393216,504.7753,675,582,1273.33,192,0.02880859375,0.0033157193,0.0002895773679483682,-0.07785536171868443,12.530180931091309,0.0003,0.5122077465057373,0.2,22.648511737585068,1910,,
395264,508.6753999999999,678,582,1281.89,193,0.0220703125,0.0031741895,-0.0002972711197799072,-0.05714428392238915,7.843101978302002,0.0003,0.45916223526000977,0.2,18.305598917603493,1920,,
397312,518.2718,681,583,1303.81,194,0.019873046875,0.0026258426,-0.0020247048654709944,-0.053835634753340855,9.22276496887207,0.0003,0.47543901205062866,0.2,28.800484961271287,1930,,
399360,523.8639,683,584,1318.74,195,0.020166015625,0.004730234,-0.0010188520056544804,-0.0642467210011091,7.734880447387695,0.0003,0.5563714504241943,0.2,25.271802082657814,1940,,
400000,,,,,,0.02783203125,0.00918331,0.0006713688548188656,-0.06013827069255058,5.6029438972473145,0.0003,0.5946253538131714,0.2,12.973311688005925,1950,618.876,1378.6
401408,529.5434,690,581,1333.98,196,,,,,,,,,,,,
403456,529.2555,693,582,1333.16,197,0.02060546875,0.004202387,-0.000392188792466186,-0.06319028008729219,6.3368306159973145,0.0003,0.5243551135063171,0.2,17.751725122332573,1960,,
405504,530.0568,695,582,1329.65,198,0.017529296875,0.0049863323,0.0005798987331218086,-0.05605279541923665,19.41227149963379,0.0003,0.43064379692077637,0.2,30.424103382229806,1970,,
407552,528.0741,698,583,1322.54,199,0.021826171875,0.004259503,-0.003324030773364939,-0.056768325320445,11.53723430633545,0.0003,0.675711989402771,0.2,21.929057747125626,1980,,
409600,531.7072999999999,701,584,1328.34,200,0.021435546875,0.0044688573,8.379051432712003e-05,-0.046308378066169095,10.957237243652344,0.0003,0.6416651606559753,0.2,19.672750863432885,1990,,
410000,,,,,,0.0216796875,0.0033872295,-0.002506714752234984,-0.061591062159277496,6.714296817779541,0.0003,0.45678311586380005,0.2,28.530873394012453,2000,630.4,1477.8
411648,533.1178000000001,708,581,1332.37,201,,,,,,,,,,,,
413696,531.0969,711,581,1325.03,202,0.02412109375,0.0051097116,-0.0007318387142731808,-0.05534890840935987,8.263671875,0.0003,0.6821606159210205,0.2,15.410757902264596,2010,,
415744,531.1183,713,582,1323.73,203,0.026611328125,0.00504086,-0.0005197252234211191,-0.05233866063063033,11.31945514678955,0.0003,0.5419812202453613,0.2,22.679202573001383,2020,,
417792,532.2067000000001,716,582,1327.24,204,0.020556640625,0.0033650766,-0.0005746825074311346,-0.05617607955937274,7.0799384117126465,0.0003,0.5367581844329834,0.2,18.95071599781513,2030,,
419840,530.9339000000001,719,583,1322.35,205,0.01904296875,0.0029303655,0.00072443213139195,-0.06060909494699444,7.2328104972839355,0.0003,0.5908669829368591,0.2,23.56447628736496,2040,,
420000,,,,,,0.014501953125,0.002744792,-0.0011666048638289794,-0.06225406726589426,10.820042610168457,0.0003,0.5631823539733887,0.2,26.63164190351963,2050,406.40600000000006,922.4
421888,533.0383,724,581,1326.16,206,,,,,,,,,,,,
423936,536.9484,727,582,1333.96,207,0.021630859375,0.00227054,-0.0013880944869015365,-0.05852204429393169,8.998838424682617,0.0003,0.5607641935348511,0.2,19.39413734972477,2060,,
425984,543.4605,730,583,1348.98,208,0.023583984375,0.0053973533,-0.00035046542470809074,-0.061520430532982576,8.52724838256836,0.0003,0.6356046199798584,0.2,18.74292833209038,2070,,
428032,545.5872999999999,733,583,1352.87,209,0.033154296875,0.0069992878,-0.003203746330109425,-0.07597553244559094,6.937043190002441,0.0003,0.5579166412353516,0.2,24.938361385464667,2080,,
430000,,,,,,0.023583984375,0.0051322374,-0.00045176876446930694,-0.07811562864226289,11.130349159240723,0.0003,0.3917244076728821,0.2,26.289576056599618,2090,620.408,1536.0
430080,552.6522,740,580,1371.35,210,,,,,,,,,,,,
432128,557.3256,743,581,1384.48,211,0.027978515625,0.004781233,-0.001285415652091615,-0.07582875085063279,11.692051887512207,0.0003,0.49069058895111084,0.2,24.314040148258208,2100,,
434176,558.3957999999999,746,581,1389.25,212,0.01865234375,0.0017468961,-0.0004624566921847872,-0.06037940875976346,6.492321491241455,0.0003,0.5870263576507568,0.2,13.742194457352161,2110,,
436224,558.7222999999999,750,581,1386.49,213,0.019091796875,0.0059756385,-6.562573253177106e-06,-0.05109662474715151,13.440217971801758,0.0003,0.4908101558685303,0.2,23.952123096585275,2120,,
438272,557.962,753,581,1382.66,214,0.024560546875,0.0033327546,0.0005308279316523113,-0.06312303085578605,7.777856349945068,0.0003,0.5770677924156189,0.2,21.842838004231453,2130,,
440000,,,,,,0.0248046875,0.0063660876,-0.0012910010977066123,-0.056354759357054716,6.885409832000732,0.0003,0.3665740489959717,0.2,21.030775007605552,2140,439.13199999999995,977.4
440320,560.0911,758,580,1381.06,215,,,,,,,,,,,,
442368,557.5165999999999,761,580,1373.71,216,0.027685546875,0.0041978788,-0.00032193162478506566,-0.05543832667171955,5.632663249969482,0.0003,0.5093430280685425,0.2,17.826560549438,2150,,
444416,558.6916,764,581,1373.93,217,0.01953125,0.0019280778,-0.0008676135999849066,-0.0525759962387383,7.340994358062744,0.0003,0.33372461795806885,0.2,25.038477566838264,2160,,
446464,562.2534,767,581,1383.15,218,0.0271484375,0.006419339,-0.0008546683035092429,-0.06860338149126619,6.107613563537598,0.0003,0.48796510696411133,0.2,20.80702986419201,2170,,
448512,565.1449,771,581,1389.87,219,0.0220703125,0.0051073367,-0.0018771521252347156,-0.05475144708179869,18.740615844726562,0.0003,0.4151487350463867,0.2,24.839239259064197,2180,,
450000,,,,,,0.0203125,0.007011657,0.00037853324029129,-0.06082659484236501,6.3023200035095215,0.0003,0.3708530068397522,0.2,21.53771843314171,2190,450.68199999999996,1066.4
450560,562.0599000000001,777,579,1381.06,220,,,,,,,,,,,,
452608,565.9655,780,580,1390.93,221,0.021533203125,0.0044528707,-0.0019708421372342856,-0.06412526402855293,5.599315166473389,0.0003,0.4721490144729614,0.2,26.781895515322685,2200,,
454656,558.5704000000001,783,580,1374.8,222,0.02646484375,0.0052330717,2.688032836886123e-05,-0.07568223120761104,12.693902969360352,0.0003,0.39327532052993774,0.2,23.20790165811777,2210,,
456704,558.6778,786,580,1373.39,223,0.031689453125,0.004939289,-0.0013223728979937731,-0.08755178797291592,22.254186630249023,0.0003,0.3982699513435364,0.2,39.80663571357727,2220,,
458752,557.9132000000001,789,581,1368.77,224,0.030810546875,0.0055315634,-0.00194855424342677,-0.08485812303842977,9.946881294250488,0.0003,0.4088643193244934,0.2,26.549084040522576,2230,,
460000,,,,,,0.048095703125,0.011121354,-0.005375500256195665,-0.08976773447357118,6.0860772132873535,0.0003,0.5552499294281006,0.2,16.22265769392252,2240,528.554,1227.0
460800,560.3899,795,578,1377.21,225,,,,,,,,,,,,
462848,562.2908,799,579,1381.05,226,0.027197265625,0.0039295666,0.0008261430979473516,-0.07294024577131494,13.380830764770508,0.0003,0.5657542943954468,0.2,26.34745324254036,2250,,
464896,557.1213,802,579,1367.14,227,0.02138671875,0.006712743,-0.0014009635808179155,-0.06536193176289089,7.2024946212768555,0.0003,0.48354220390319824,0.2,23.605231335759164,2260,,
466944,544.0772,805,580,1332.38,228,0.0169921875,0.002339834,-0.0004306947477743961,-0.0839229331468232,13.38044261932373,0.0003,0.3822040557861328,0.2,23.620305375754832,2270,,
468992,542.8136999999999,807,580,1324.7,229,0.022412109375,0.0045457575,-0.0022538808319950477,-0.08411794869462028,17.921567916870117,0.0003,0.40000200271606445,0.2,33.221463930606845,2280,,
470000,,,,,,0.025146484375,0.003928242,-0.00021702506055589765,-0.07887585066491738,9.201005935668945,0.0003,0.39281612634658813,0.2,29.44964792728424,2290,713.288,1669.4
471040,544.3974,816,577,1328.19,230,,,,,,,,,,,,
473088,545.226,819,577,1328.57,231,0.041015625,0.012819683,-0.0010783492485643364,-0.10264629740267991,6.114340782165527,0.0003,0.426954448223114,0.2,23.57298633158207,2300,,
475136,550.5809,822,577,1343.16,232,0.029345703125,0.0064621,-0.0018154709687223658,-0.08249247384956107,6.729703426361084,0.0003,0.5853420495986938,0.2,21.696526557207108,2310,,
477184,552.2864999999999,825,578,1344.53,233,0.03388671875,0.006963793,-0.001466950069880113,-0.0920080749783665,16.3776798248291,0.0003,0.42366987466812134,0.2,29.068997317552565,2320,,
