time/fps,time/iterations,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,train/explained_variance,train/loss,train/approx_kl,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/entropy_loss,eval/mean_ep_length,eval/mean_reward
588,877,254.33750000000003,1796096,778.18,3054,0.4371163249015808,10.183112144470215,0.00967587,23.72985723912716,0.0003,0.2,0.039306640625,8760,-0.004369935858994723,-0.0860931659117341,,
588,878,255.43409999999997,1798144,780.01,3057,0.43585556745529175,7.625752925872803,0.0070128725,21.451871219277383,0.0003,0.2,0.0400390625,8770,-0.0027189918488147668,-0.09505671121878549,,
,,,1800000,,,0.4562854766845703,10.313982009887695,0.00262526,22.366811352968217,0.0003,0.2,0.02216796875,8780,-0.0025734000257216392,-0.07594892365741543,751.8,69.99000000000001
587,879,254.7722,1800192,776.24,3062,,,,,,,,,,,,
588,880,246.4264,1802240,751.46,3064,0.3439980745315552,18.546276092529297,0.006315683,32.06174625456333,0.0003,0.2,0.035791015625,8790,-0.002369317457487341,-0.09156834210734814,,
588,881,249.667,1804288,758.29,3067,0.38909345865249634,14.172098159790039,0.002459657,41.33750131428242,0.0003,0.2,0.02529296875,8800,-0.0031612869090167804,-0.07666187391150743,,
588,882,244.03940000000003,1806336,748.12,3070,0.3328975439071655,12.497636795043945,0.0025578614,22.16558628976345,0.0003,0.2,0.029736328125,8810,-0.0029153373528970406,-0.0814459391811397,,
588,883,241.53289999999998,1808384,728.82,3072,0.34343403577804565,11.178194999694824,0.0038600247,24.028568111360073,0.0003,0.2,0.0306640625,8820,-0.0016764046798925848,-0.08415775474859402,,
,,,1810000,,,0.3932343125343323,20.540668487548828,0.0021919305,30.09166548848152,0.0003,0.2,0.026953125,8830,-0.00023405643441947176,-0.08315818931441754,1441.4,144.086
587,884,240.26980000000003,1810432,715.5,3079,,,,,,,,,,,,
588,885,242.49850000000004,1812480,721.15,3081,0.39913398027420044,14.200613975524902,0.0032615138,33.020471930503845,0.0003,0.2,0.02255859375,8840,-0.0007900686410721392,-0.07592266859719529,,
588,886,231.213,1814528,680.36,3084,0.511184573173523,8.462371826171875,0.0035006632,26.59638171195984,0.0003,0.2,0.03125,8850,-0.003208351126522757,-0.07422147265751847,,
588,887,228.03740000000002,1816576,671.23,3087,0.2223968505859375,32.3895149230957,0.008487359,50.9383292645216,0.0003,0.2,0.027490234375,8860,-0.0035783554892987015,-0.06537713198194979,,
588,888,226.20199999999997,1818624,664.4,3089,0.29834479093551636,15.024608612060547,0.0054679234,30.062131518125533,0.0003,0.2,0.034033203125,8870,-0.003368614902137779,-0.07048997989622877,,
,,,1820000,,,0.3608773350715637,10.51279354095459,0.004183381,25.435396948456763,0.0003,0.2,0.025146484375,8880,-0.0017433893357519993,-0.06298149270005524,1132.4,285.76
588,889,226.81439999999998,1820672,673.82,3095,,,,,,,,,,,,
588,890,229.8242,1822720,684.92,3098,0.3604498505592346,13.52326774597168,0.013597035,29.86768553853035,0.0003,0.2,0.03876953125,8890,-0.0018208952446002514,-0.08725089309737086,,
588,891,230.0856,1824768,692.4,3101,0.519806981086731,7.216188430786133,0.0064561255,17.280936223268508,0.0003,0.2,0.036572265625,8900,-0.003196928752004169,-0.07350534225115553,,
588,892,230.86469999999997,1826816,687.06,3103,0.34348779916763306,17.917896270751953,0.0032232753,26.115085065364838,0.0003,0.2,0.029052734375,8910,-0.00021771499596070498,-0.08694881798001006,,
588,893,236.0197,1828864,699.62,3106,0.3296883702278137,6.703493118286133,0.0024871957,30.316005101799966,0.0003,0.2,0.027783203125,8920,-0.0037835999974049628,-0.0743608026765287,,
,,,1830000,,,0.3319781422615051,13.514452934265137,0.0018799449,31.293177443742753,0.0003,0.2,0.02314453125,8930,-0.0014827220598817802,-0.06484727272763849,1047.6,368.262
588,894,240.97420000000002,1830912,721.34,3112,,,,,,,,,,,,
588,895,236.28289999999998,1832960,703.92,3114,0.4234551787376404,4.636711597442627,0.005198043,17.471874579787254,0.0003,0.2,0.0412109375,8940,-0.0016015312226954847,-0.0956652922439389,,
588,896,238.94960000000003,1835008,716.8,3117,0.23325270414352417,7.927490234375,0.0028215214,26.87320974469185,0.0003,0.2,0.0240234375,8950,-0.0030902879690984262,-0.07616702682571486,,
588,897,240.3396,1837056,724.73,3119,0.308899462223053,10.028143882751465,0.004026884,26.678537130355835,0.0003,0.2,0.028857421875,8960,-0.0014318698493298143,-0.094224508816842,,
588,898,242.8477,1839104,729.85,3122,0.5339189767837524,8.981452941894531,0.011883549,15.778930021822452,0.0003,0.2,0.046337890625,8970,-0.004105168278329074,-0.08286297549493611,,
,,,1840000,,,0.2269701361656189,22.45584487915039,0.0032340116,25.910445863008498,0.0003,0.2,0.021142578125,8980,-0.0031752749608131127,-0.06659222749876789,494.0,98.42999999999999
588,899,246.99720000000002,1841152,741.18,3126,,,,,,,,,,,,
589,900,243.90740000000002,1843200,731.45,3129,0.3664258122444153,6.572937965393066,0.0030521753,15.369118233025073,0.0003,0.2,0.02734375,8990,-0.0027527264290256427,-0.07902762956218794,,
589,901,233.5271,1845248,696.01,3131,0.3280651569366455,12.121696472167969,0.0076816725,30.743235859274865,0.0003,0.2,0.0384765625,9000,-0.002299257824779488,-0.07564097184222192,,
589,902,236.4217,1847296,703.21,3134,0.33967745304107666,18.66164779663086,0.0023837853,23.051168921589852,0.0003,0.2,0.0306640625,9010,-0.0006992062641074881,-0.08296992682153359,,
589,903,236.7069,1849344,705.11,3137,0.4684523344039917,11.419689178466797,0.0040994673,27.280312874913214,0.0003,0.2,0.03125,9020,-0.004155978634662461,-0.08452971313963645,,
,,,1850000,,,0.3755233883857727,12.551167488098145,0.011298263,17.358479562401772,0.0003,0.2,0.03681640625,9030,-0.002886348936590366,-0.08504395839408971,671.4,193.98600000000002
589,904,235.3537,1851392,701.5,3141,,,,,,,,,,,,
589,905,229.50490000000002,1853440,693.66,3144,0.2012103796005249,40.74673080444336,0.0031749553,31.873308965563773,0.0003,0.2,0.025732421875,9040,-0.0030321150174131618,-0.07785534225986339,,
589,906,229.6749,1855488,692.27,3147,0.28801673650741577,16.200361251831055,0.0044080727,30.07885475754738,0.0003,0.2,0.033349609375,9050,-0.002126851139473729,-0.08046184379491024,,
589,907,227.33210000000003,1857536,683.74,3149,0.2868230938911438,8.005276679992676,0.0041422285,27.768338826298713,0.0003,0.2,0.02431640625,9060,-0.0027811493375338612,-0.08064312339993193,,
589,908,232.84149999999997,1859584,704.1,3152,0.300136923789978,8.994039535522461,0.00324625,24.744147542119027,0.0003,0.2,0.02841796875,9070,-0.0018284186808159575,-0.08645005495636723,,
,,,1860000,,,0.35241472721099854,14.431009292602539,0.008631269,20.469770723581313,0.0003,0.2,0.0419921875,9080,-0.00253482150437776,-0.08653260393766686,1171.6,128.69
589,909,230.03859999999997,1861632,696.03,3158,,,,,,,,,,,,
589,910,233.99399999999997,1863680,710.05,3161,0.5045557618141174,7.965622425079346,0.00758931,14.920578733086586,0.0003,0.2,0.04296875,9090,-0.005004955874755979,-0.0899150188663043,,
589,911,238.37669999999997,1865728,727.68,3163,0.4275363087654114,11.081563949584961,0.005685412,18.94809323847294,0.0003,0.2,0.033154296875,9100,-0.003210414668137673,-0.08753497003344819,,
589,912,233.6754,1867776,710.68,3166,0.4540053606033325,12.839261054992676,0.0030428031,19.118564996123315,0.0003,0.2,0.026953125,9110,-0.001396530936472118,-0.08424189887009562,,
589,913,232.49559999999997,1869824,705.76,3169,0.287617027759552,12.30632209777832,0.004221815,30.5032738506794,0.0003,0.2,0.034521484375,9120,-0.00471226595400367,-0.08584911430370994,,
,,,1870000,,,0.1921710968017578,22.805654525756836,0.004429203,32.001031044125554,0.0003,0.2,0.027294921875,9130,-0.003203104413114488,-0.08647043294622563,468.0,189.894
589,914,233.10689999999994,1871872,707.78,3173,,,,,,,,,,,,
590,915,238.1218,1873920,719.84,3175,0.25552088022232056,8.179221153259277,0.0035525404,20.45641764253378,0.0003,0.2,0.031396484375,9140,-0.0007887826461228542,-0.06796112815500237,,
590,916,239.26350000000002,1875968,724.48,3178,0.29142045974731445,17.207536697387695,0.0053064637,22.597584201395513,0.0003,0.2,0.039599609375,9150,-0.0038610788629739544,-0.08597136064199731,,
590,917,242.39049999999995,1878016,730.68,3181,0.28927987813949585,12.266980171203613,0.008409693,29.30743545293808,0.0003,0.2,0.040673828125,9160,-0.0029061535358778203,-0.09590137670747936,,
,,,1880000,,,0.19883358478546143,20.343698501586914,0.0025608675,35.66717177331448,0.0003,0.2,0.023193359375,9170,-0.001873832961427979,-0.07045349600957707,1395.4,209.406
589,918,241.06,1880064,728.52,3188,,,,,,,,,,,,
589,919,245.11590000000004,1882112,735.21,3190,0.33723020553588867,11.481779098510742,0.008660838,19.83342790156603,0.0003,0.2,0.04892578125,9180,-0.003468183902441524,-0.10219908413710073,,
590,920,249.06059999999997,1884160,745.41,3193,0.3483976125717163,22.025686264038086,0.0043036016,43.620672249794005,0.0003,0.2,0.0369140625,9190,-0.005203176799113862,-0.0841184017888736,,
590,921,239.35769999999997,1886208,725.09,3196,0.3260166645050049,17.971006393432617,0.008297693,25.698025393486024,0.0003,0.2,0.034228515625,9200,-0.0045387016754830254,-0.07911229011369869,,
590,922,245.72209999999995,1888256,743.04,3198,0.27630460262298584,10.910896301269531,0.005343322,27.043201598525048,0.0003,0.2,0.04794921875,9210,-0.0022015604306943716,-0.11439292652066797,,
,,,1890000,,,0.10616689920425415,11.402571678161621,0.0024763658,30.54816471338272,0.0003,0.2,0.025830078125,9220,-0.0010494151079910806,-0.07837297610240057,504.0,46.624
590,923,248.11239999999998,1890304,747.13,3202,,,,,,,,,,,,
590,924,247.48829999999998,1892352,752.4,3205,0.26221269369125366,11.984516143798828,0.012165926,31.47904598414898,0.0003,0.2,0.044580078125,9230,-0.0022685197545797564,-0.09173557037720456,,
590,925,242.00750000000005,1894400,729.58,3208,0.3703988790512085,11.524059295654297,0.0053892285,30.337937197089197,0.0003,0.2,0.0408203125,9240,-0.0016186877677682788,-0.11465512436116114,,
590,926,243.28359999999998,1896448,720.79,3211,0.28187257051467896,15.859753608703613,0.004023949,38.85615478754043,0.0003,0.2,0.0349609375,9250,-0.0028229127638041973,-0.0866485286038369,,
590,927,240.6189,1898496,717.92,3213,0.3759568929672241,12.716031074523926,0.006383632,26.097315761446954,0.0003,0.2,0.037646484375,9260,-0.002552728990849573,-0.09161280073458329,,
,,,1900000,,,0.35343241691589355,15.231742858886719,0.005441907,28.937506878376006,0.0003,0.2,0.03271484375,9270,-0.0014884103555232286,-0.09380218338919803,864.8,256.35
590,928,238.75660000000005,1900544,714.9,3218,,,,,,,,,,,,
590,929,235.84199999999998,1902592,701.69,3221,0.3070722222328186,32.90035629272461,0.0058437246,34.8372779995203,0.0003,0.2,0.03583984375,9280,-0.003743617027066648,-0.09890082639176398,,
590,930,234.95680000000002,1904640,697.92,3224,0.4027286767959595,21.25486946105957,0.005174691,38.2036065608263,0.0003,0.2,0.034375,9290,-0.003505345054145437,-0.09234274913324043,,
590,931,236.4776,1906688,698.18,3226,0.35654187202453613,11.876762390136719,0.0047818273,30.65574437379837,0.0003,0.2,0.030078125,9300,-0.0012382606248138473,-0.09311363053275272,,
591,932,231.05169999999998,1908736,682.97,3229,0.3653647303581238,9.596895217895508,0.0051217186,25.520062562823295,0.0003,0.2,0.031640625,9310,-0.0024970425525680183,-0.09081799509003759,,
,,,1910000,,,0.3238045573234558,13.5628662109375,0.004517492,35.46014682352543,0.0003,0.2,0.038330078125,9320,-0.00365508898103144,-0.09126102613518014,908.2,322.174
590,933,228.5144,1910784,674.38,3234,,,,,,,,,,,,
590,934,222.79969999999997,1912832,655.62,3237,0.4281685948371887,14.664313316345215,0.0074154004,29.89833202958107,0.0003,0.2,0.034423828125,9330,-0.0035142263324814847,-0.08283802611986175,,
590,935,225.79139999999998,1914880,665.03,3240,0.4167693853378296,10.910506248474121,0.0032963834,33.96091073453427,0.0003,0.2,0.026806640625,9340,-0.001349364931229502,-0.0905937083880417,,
591,936,225.06940000000003,1916928,659.78,3242,0.39032816886901855,17.22852325439453,0.0040661003,25.1340214073658,0.0003,0.2,0.03251953125,9350,-0.0015421623320435174,-0.08778328743064776,,
591,937,226.34560000000002,1918976,664.67,3245,0.35835081338882446,14.3036527633667,0.004627575,31.17916710078716,0.0003,0.2,0.02607421875,9360,-0.0033713267344865016,-0.09587375370319932,,
,,,1920000,,,0.3674044609069824,5.526088714599609,0.009894431,18.955883406102657,0.0003,0.2,0.03818359375,9370,-0.0032734169537434353,-0.09829936155001633,734.0,226.79000000000002
591,938,226.5032,1921024,656.52,3250,,,,,,,,,,,,
591,939,223.2128,1923072,646.66,3252,0.2882733941078186,26.16683006286621,0.0033721714,36.866557264328,0.0003,0.2,0.033740234375,9380,-0.004912947159027681,-0.10483763898955659,,
591,940,226.18099999999998,1925120,653.72,3255,0.3136975169181824,10.61775016784668,0.005236429,21.487704357504846,0.0003,0.2,0.033203125,9390,-0.00017665777268121018,-0.09673498058691621,,
591,941,213.40929999999997,1927168,615.42,3258,0.29784637689590454,8.544736862182617,0.006941684,29.804812574386595,0.0003,0.2,0.039501953125,9400,-0.0041994859057012945,-0.10549390217056498,,
591,942,212.19179999999997,1929216,614.96,3261,0.35650748014450073,14.810538291931152,0.003658494,34.20433671474457,0.0003,0.2,0.0283203125,9410,-0.0019120051292702556,-0.0990185787435621,,
,,,1930000,,,0.16544467210769653,6.557633399963379,0.004143639,31.562460392713547,0.0003,0.2,0.045166015625,9420,-0.004093614287558012,-0.1046339702210389,2069.8,281.29
590,943,213.20109999999997,1931264,619.23,3269,,,,,,,,,,,,
590,944,216.2633,1933312,629.49,3272,0.3768056035041809,7.540867805480957,0.00645995,24.604896214604377,0.0003,0.2,0.034423828125,9430,-0.002744874521158636,-0.09724549615057185,,
590,945,210.06399999999994,1935360,614.96,3274,0.4192483425140381,6.943423748016357,0.0038809236,21.45690871477127,0.0003,0.2,0.039306640625,9440,-0.00356998943752842,-0.09731133525492623,,
591,946,208.95929999999996,1937408,616.83,3277,0.36942732334136963,8.008541107177734,0.004662761,31.38040600121021,0.0003,0.2,0.033837890625,9450,-0.0030206580900994594,-0.09310682395007461,,
591,947,210.0997,1939456,618.49,3280,0.36474961042404175,17.691299438476562,0.0048957677,30.04947588145733,0.0003,0.2,0.0361328125,9460,-0.002106780224130489,-0.08533919119508937,,
,,,1940000,,,0.3055931329727173,11.254863739013672,0.0038814219,26.71452514529228,0.0003,0.2,0.029345703125,9470,-0.002033994550583884,-0.08082488580839708,377.6,17.762
591,948,207.96110000000002,1941504,611.95,3283,,,,,,,,,,,,
591,949,207.5162,1943552,610.3,3286,0.4268079996109009,11.492606163024902,0.0039618853,27.872914797067644,0.0003,0.2,0.029052734375,9480,-0.002203191953594796,-0.10064737767679617,,
591,950,212.93990000000002,1945600,624.13,3288,0.3777949810028076,8.176888465881348,0.011230351,18.356920197606087,0.0003,0.2,0.039111328125,9490,-0.004363270543399267,-0.09583489518845453,,
591,951,213.1079,1947648,627.55,3291,0.2473577857017517,12.923575401306152,0.005583561,44.07208517491817,0.0003,0.2,0.033984375,9500,-0.003531035818741657,-0.09957674534525722,,
591,952,205.53499999999997,1949696,603.83,3294,0.1993890404701233,14.331049919128418,0.005298212,29.000962954759597,0.0003,0.2,0.04755859375,9510,-0.00261598116485402,-0.11389965236885473,,
,,,1950000,,,0.1429021954536438,10.145517349243164,0.009432889,37.279099562764166,0.0003,0.2,0.045751953125,9520,-0.004295496504346375,-0.1070660555618815,602.2,242.26000000000005
591,953,208.7196,1951744,614.87,3298,,,,,,,,,,,,
591,954,212.2052,1953792,623.42,3301,0.24486511945724487,12.203822135925293,0.0056830347,28.488890674710273,0.0003,0.2,0.039404296875,9530,-0.0050959007639903575,-0.09203592935809865,,
591,955,217.41589999999997,1955840,633.92,3304,0.27727949619293213,6.928752899169922,0.0043626525,20.215489074587822,0.0003,0.2,0.034765625,9540,-0.004167861706810072,-0.09506565446499735,,
592,956,219.95439999999996,1957888,644.61,3307,0.34880656003952026,12.386750221252441,0.0046635666,21.391818264126776,0.0003,0.2,0.0349609375,9550,-0.0035750955750700085,-0.09652398810721934,,
592,957,222.84969999999998,1959936,655.44,3309,0.2521857023239136,13.664253234863281,0.0044074827,27.686719378829004,0.0003,0.2,0.03369140625,9560,-0.0024645220750244335,-0.10599481835961341,,
,,,1960000,,,0.37812238931655884,13.036341667175293,0.004037616,18.53510724902153,0.0003,0.2,0.030615234375,9570,-0.0024738805106608195,-0.08262645606882871,882.2,268.88800000000003
591,958,227.7723,1961984,665.84,3314,,,,,,,,,,,,
591,959,226.44059999999993,1964032,672.59,3317,0.2716176509857178,6.739297389984131,0.0043211933,22.631129568815233,0.0003,0.2,0.02998046875,9580,-0.0023488849925342946,-0.09780176319181919,,
592,960,227.6767,1966080,677.8,3320,0.33243608474731445,11.728294372558594,0.00281148,25.338364383578302,0.0003,0.2,0.0326171875,9590,-0.004124464589403942,-0.09226057202322409,,
592,961,226.06730000000005,1968128,674.19,3323,0.365114688873291,12.682450294494629,0.0047082147,23.222111675143243,0.0003,0.2,0.036767578125,9600,-0.0037805462401593105,-0.09577227605041116,,
,,,1970000,,,0.31712228059768677,12.459551811218262,0.0030797785,25.23933816254139,0.0003,0.2,0.03076171875,9610,-0.0014279130438808352,-0.09412344460142777,1084.6,302.932
591,962,229.31080000000006,1970176,680.84,3328,,,,,,,,,,,,
591,963,231.7029,1972224,685.95,3331,0.4098079800605774,11.25950813293457,0.0047999006,31.819854885339737,0.0003,0.2,0.025537109375,9620,-0.002754126266518142,-0.08694668780080975,,
592,964,232.71040000000002,1974272,689.0,3334,0.3124012351036072,21.168773651123047,0.0058671185,35.78354908823967,0.0003,0.2,0.03310546875,9630,-0.004232038336340338,-0.09230684273643419,,
592,965,230.74030000000005,1976320,688.33,3337,0.2064107060432434,6.578771114349365,0.004653261,22.881870779395104,0.0003,0.2,0.0306640625,9640,-0.0031228990730596705,-0.10289564854465424,,
592,966,230.74030000000005,1978368,688.33,3340,0.2944471836090088,11.35931396484375,0.008429938,25.64612384736538,0.0003,0.2,0.032568359375,9650,-0.003299451057682745,-0.08785453110467642,,
,,,1980000,,,0.2933511734008789,12.363892555236816,0.00572352,14.869270940124988,0.0003,0.2,0.040283203125,9660,-0.0019991455905255862,-0.08793065804056824,1712.4,303.442
591,967,233.37830000000002,1980416,709.78,3347,,,,,,,,,,,,
591,968,237.6952,1982464,726.39,3349,0.37433910369873047,10.382843971252441,0.0036807088,23.203706046938898,0.0003,0.2,0.027294921875,9670,-0.003567666313028894,-0.07918148196768016,,
591,969,239.36149999999998,1984512,733.61,3352,0.18685698509216309,10.838059425354004,0.002804373,33.49607428610325,0.0003,0.2,0.022607421875,9680,-0.002768030550214462,-0.09357129395939409,,
592,970,239.35539999999997,1986560,736.32,3355,0.48151451349258423,4.913174629211426,0.0049793674,16.02927756905556,0.0003,0.2,0.029931640625,9690,-0.001922446045500692,-0.09016796911600977,,
