rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,train/policy_gradient_loss,train/approx_kl,train/learning_rate,train/clip_range,train/clip_fraction,train/entropy_loss,train/explained_variance,train/n_updates,train/value_loss,train/loss,eval/mean_reward,eval/mean_ep_length
,,,,880000,,-0.03196288861217909,0.027014665,0.0003,0.2,0.21650390625,-1.0315576557070016,0.38765740394592285,4290,1.7660099897999317,0.029445208609104156,16.0,360.8
38.1,186,546.09,430,880640,4725,,,,,,,,,,,,
40.0,186,563.5,431,882688,4734,-0.0315129036171129,0.020843867,0.0003,0.2,0.19765625,-1.1273489713668823,0.4978359341621399,4300,2.132120708702132,0.06193133443593979,,
40.1,186,563.53,432,884736,4742,-0.034231925196945664,0.03401207,0.0003,0.2,0.218701171875,-1.0873098082840442,0.34880346059799194,4310,1.6589526435825974,0.03516367822885513,,
39.8,186,564.59,433,886784,4750,-0.030293276137672364,0.023565462,0.0003,0.2,0.214013671875,-1.1658644810318948,0.33592766523361206,4320,2.7084278759080918,0.1366657316684723,,
39.6,186,564.9,434,888832,4759,-0.031024015133152717,0.021772224,0.0003,0.2,0.192236328125,-1.0949207743629814,0.36780691146850586,4330,2.286948996107094,0.08413290977478027,,
,,,,890000,,-0.025873828140902333,0.023632316,0.0003,0.2,0.2046875,-1.0685235420241952,0.13395947217941284,4340,1.80310581990052,0.050102800130844116,18.0,365.4
40.7,186,572.53,435,890880,4773,,,,,,,,,,,,
40.9,186,569.68,436,892928,4781,-0.03406116888654651,0.023619112,0.0003,0.2,0.202490234375,-1.138882629200816,0.31028038263320923,4350,2.02263420522213,0.12051531672477722,,
41.1,186,572.85,437,894976,4790,-0.030164576804963872,0.027411206,0.0003,0.2,0.221875,-1.1126120377331972,0.49039727449417114,4360,1.9352727119345219,0.12052936851978302,,
41.4,186,574.88,438,897024,4798,-0.028177091300312894,0.023538541,0.0003,0.2,0.1875,-1.0860097408294678,0.09335452318191528,4370,2.3907930971588938,0.03442797064781189,,
39.5,187,559.19,439,899072,4806,-0.03365649110783124,0.025214016,0.0003,0.2,0.2017578125,-1.0636110270395875,0.369035542011261,4380,1.73212133157067,0.08155669271945953,,
,,,,900000,,-0.03821452746924479,0.024399202,0.0003,0.2,0.2140625,-1.0931980391964315,0.2714691758155823,4390,1.9539017089176922,0.05422692000865936,24.0,533.2
39.9,186,563.57,440,901120,4823,,,,,,,,,,,,
39.9,186,564.78,441,903168,4831,-0.033093175652902575,0.028416783,0.0003,0.2,0.228076171875,-1.1565359199419618,0.09325718879699707,4400,1.9379962999373674,0.05016614496707916,,
40.3,187,565.26,442,905216,4840,-0.03113472078985069,0.024948638,0.0003,0.2,0.2021484375,-1.1422220282256603,0.12836623191833496,4410,2.230588201712817,0.04826216772198677,,
35.0,187,527.4,443,907264,4848,-0.034028012822091114,0.026373236,0.0003,0.2,0.219482421875,-1.0872892674058676,0.45521849393844604,4420,1.5416032310342416,0.08554984629154205,,
36.5,187,537.32,444,909312,4856,-0.03771408411557786,0.025423124,0.0003,0.2,0.21494140625,-1.066748159751296,0.3627566695213318,4430,2.1252245211508125,0.07553739100694656,,
,,,,910000,,-0.03108656817639712,0.025124982,0.0003,0.2,0.1861328125,-1.0771797224879265,0.5678032636642456,4440,2.199177904706448,0.21993699669837952,22.0,538.6
37.3,186,547.04,445,911360,4875,,,,,,,,,,,,
38.4,186,555.86,446,913408,4884,-0.030643323401454835,0.024364037,0.0003,0.2,0.223583984375,-0.999785197339952,0.6019930839538574,4450,1.231428803759627,0.023602761328220367,,
35.9,187,539.8,447,915456,4893,-0.032009267387911676,0.027574304,0.0003,0.2,0.19033203125,-1.1025490375235676,0.2530028223991394,4460,1.762201193603687,0.076022207736969,,
35.1,187,533.33,448,917504,4902,-0.030895043622876983,0.02592352,0.0003,0.2,0.21044921875,-1.1328250275924803,0.4464849829673767,4470,1.6420238032471388,0.1436273753643036,,
36.1,187,541.66,449,919552,4911,-0.03497093333280645,0.026900783,0.0003,0.2,0.24482421875,-1.1367966968566179,0.5585442781448364,4480,1.3575369974365459,0.07602284848690033,,
,,,,920000,,-0.027195687650237232,0.030258792,0.0003,0.2,0.21201171875,-1.0516574861481787,0.44396376609802246,4490,1.3511474413564428,0.06093544512987137,32.0,441.2
35.2,186,535.97,450,921600,4928,,,,,,,,,,,,
35.9,187,542.0,451,923648,4936,-0.03046332395169884,0.020682402,0.0003,0.2,0.161669921875,-1.1019336206838488,0.41032034158706665,4500,2.398762976611033,0.11838524788618088,,
33.6,187,529.19,452,925696,4945,-0.030001938049099407,0.026302828,0.0003,0.2,0.228955078125,-1.1357466949149966,0.4963309168815613,4510,1.5592013384215533,0.023806612938642502,,
34.9,187,540.52,453,927744,4955,-0.033064577443292366,0.021626014,0.0003,0.2,0.197412109375,-1.1164514128118754,0.03703421354293823,4520,2.2036486418684946,0.06580360233783722,,
34.0,187,527.92,454,929792,4964,-0.03280808433482889,0.022184614,0.0003,0.2,0.179736328125,-1.1082843936979772,0.3416122794151306,4530,1.8842589343199507,0.03271450102329254,,
,,,,930000,,-0.03395381033187732,0.026234087,0.0003,0.2,0.193359375,-1.0768853038549424,0.19604599475860596,4540,1.4792724238242954,0.1273597776889801,26.0,429.2
32.9,187,522.84,455,931840,4981,,,,,,,,,,,,
32.8,187,523.61,456,933888,4990,-0.03258691311930306,0.022364195,0.0003,0.2,0.195263671875,-1.1716168224811554,0.20418643951416016,4550,2.1777724020648748,0.08148431777954102,,
32.3,187,513.77,457,935936,5000,-0.029760091920616107,0.023286438,0.0003,0.2,0.209423828125,-1.0856253433972598,0.24013084173202515,4560,1.6436554788378999,0.08005671203136444,,
31.7,187,506.25,458,937984,5009,-0.03335263397748349,0.026518045,0.0003,0.2,0.175,-1.1193004662171007,0.3877570629119873,4570,2.795635560993105,0.14693085849285126,,
,,,,940000,,-0.033718089983449315,0.02630531,0.0003,0.2,0.18505859375,-1.0735214838758111,0.22375601530075073,4580,2.2527233639732005,0.05355188250541687,12.0,317.6
32.6,187,513.43,459,940032,5025,,,,,,,,,,,,
31.3,187,508.54,460,942080,5034,-0.030851125315530227,0.031092921,0.0003,0.2,0.20654296875,-0.9664602991193533,0.4744672179222107,4590,1.4565887248376383,0.035649869590997696,,
31.2,187,511.14,461,944128,5045,-0.033318129209510515,0.021579904,0.0003,0.2,0.189697265625,-1.0922952927649021,0.4760169982910156,4600,1.9334998512174935,0.06239158660173416,,
29.9,187,497.27,462,946176,5055,-0.0338967643736396,0.023543082,0.0003,0.2,0.19638671875,-1.0607731154188513,0.38758301734924316,4610,1.9099393305834382,0.02424195408821106,,
30.0,187,501.47,463,948224,5064,-0.03197805657109711,0.026319906,0.0003,0.2,0.1927734375,-1.076355667039752,0.21947818994522095,4620,2.4872407952789217,0.12498825788497925,,
,,,,950000,,-0.033688895194791256,0.02318379,0.0003,0.2,0.21474609375,-1.14616527184844,0.590334951877594,4630,1.9203052646946162,0.1669507771730423,18.0,396.0
31.6,187,512.54,464,950272,5081,,,,,,,,,,,,
30.7,187,505.1,465,952320,5091,-0.03697397179785185,0.031999692,0.0003,0.2,0.24482421875,-1.0864904401823878,0.549585223197937,4640,1.224923654203303,-0.011486023664474487,,
32.0,187,513.94,466,954368,5101,-0.03074510796868708,0.0223719,0.0003,0.2,0.17763671875,-1.0464780062437058,0.010452508926391602,4650,2.4566617558011785,0.12978008389472961,,
31.0,187,509.0,467,956416,5111,-0.03281241177755874,0.023475647,0.0003,0.2,0.189208984375,-1.0463265378028155,0.4626511335372925,4660,1.9886512165423482,0.06628508865833282,,
30.7,187,503.53,468,958464,5120,-0.0313534761313349,0.02738534,0.0003,0.2,0.22529296875,-1.1491366721689702,0.2686244249343872,4670,1.6661306556779891,0.0032780393958091736,,
,,,,960000,,-0.028761963208671658,0.020402633,0.0003,0.2,0.165966796875,-1.1323336441069842,0.0324978232383728,4680,2.735298527311534,0.030407104641199112,42.0,580.2
31.6,186,509.39,469,960512,5141,,,,,,,,,,,,
31.9,186,509.34,470,962560,5151,-0.0315392974880524,0.03320789,0.0003,0.2,0.2419921875,-1.0350132647901773,0.2968584895133972,4690,1.3935443836031483,0.059725143015384674,,
31.2,186,498.34,471,964608,5160,-0.032036515441723167,0.02363059,0.0003,0.2,0.221044921875,-1.0522950628772378,0.4900505542755127,4700,1.5274587064515799,0.12192212790250778,,
31.9,186,501.41,472,966656,5169,-0.03221400133188581,0.023862828,0.0003,0.2,0.193017578125,-1.0896211026236415,0.43338191509246826,4710,2.0288834769278763,0.08369066566228867,,
31.6,186,500.39,473,968704,5180,-0.031314100520103236,0.020938411,0.0003,0.2,0.176953125,-1.0534865649417042,0.24803626537322998,4720,2.443653229204938,-0.0009286105632781982,,
,,,,970000,,-0.036700782214757054,0.025573935,0.0003,0.2,0.222119140625,-1.0506566369906067,0.619223952293396,4730,1.5066185349831358,0.038833096623420715,32.0,531.2
31.8,186,499.65,474,970752,5199,,,,,,,,,,,,
32.9,186,507.81,475,972800,5208,-0.034885600974666885,0.026797052,0.0003,0.2,0.22216796875,-1.0844172140583397,0.5843695402145386,4740,1.7051681007025763,0.062426768243312836,,
32.2,186,504.03,476,974848,5218,-0.03136046607978642,0.020771965,0.0003,0.2,0.189111328125,-1.0917568497359753,0.4360542893409729,4750,2.4451356829609723,0.1852169930934906,,
33.1,186,511.66,477,976896,5227,-0.03669448212895077,0.029936846,0.0003,0.2,0.229248046875,-1.0280958933755755,0.21842598915100098,4760,1.4117055382579564,0.02023927867412567,,
33.0,186,510.27,478,978944,5237,-0.03286861762753688,0.021251606,0.0003,0.2,0.1857421875,-1.1098953874781727,0.4115734100341797,4770,1.9603555490262807,0.08409556746482849,,
,,,,980000,,-0.034576049516908826,0.025725886,0.0003,0.2,0.195556640625,-1.0411269729956985,0.2654099464416504,4780,1.9777484711725264,0.15174736082553864,38.0,581.8
32.3,186,500.48,479,980992,5256,,,,,,,,,,,,
31.8,186,497.13,480,983040,5265,-0.03537179369741352,0.022581797,0.0003,0.2,0.1890625,-1.1111080842092633,0.2638826370239258,4790,2.5704318259842696,0.13921785354614258,,
31.0,186,494.85,481,985088,5274,-0.03615008085325826,0.02175843,0.0003,0.2,0.19345703125,-1.0897084817290306,0.30829161405563354,4800,1.936092319781892,0.25844019651412964,,
31.3,186,501.26,482,987136,5283,-0.027843693751492538,0.020820294,0.0003,0.2,0.17333984375,-1.1306085992604493,0.25827330350875854,4810,2.7373208371456714,0.2942449748516083,,
32.1,186,508.08,483,989184,5293,-0.034605643810937184,0.021819538,0.0003,0.2,0.197998046875,-1.1582972921431065,0.06844538450241089,4820,2.57928600567393,0.0879518985748291,,
,,,,990000,,-0.033178968779975546,0.028158944,0.0003,0.2,0.213671875,-1.03046762496233,0.27167725563049316,4830,1.4079565036809072,0.04964686930179596,24.0,466.0
31.8,186,503.41,484,991232,5311,,,,,,,,,,,,
30.8,186,494.14,485,993280,5320,-0.03014759652724024,0.031273685,0.0003,0.2,0.23896484375,-1.0804299762472511,0.4150267243385315,4840,1.585542661882937,0.10177210718393326,,
32.2,186,507.66,486,995328,5330,-0.030964752955333096,0.03047149,0.0003,0.2,0.210302734375,-1.0981671933084727,0.44707077741622925,4850,1.654504293273203,0.05730772018432617,,
33.2,186,516.0,487,997376,5340,-0.039296736495452934,0.038571153,0.0003,0.2,0.288720703125,-1.0748924247920513,0.2683728337287903,4860,1.0047662971541285,0.10031796246767044,,
34.6,186,534.12,488,999424,5350,-0.03573477753088809,0.028873257,0.0003,0.2,0.22177734375,-1.0346466151997447,0.5505725741386414,4870,0.9621136625064537,0.014235105365514755,,
,,,,1000000,,-0.02883391251962166,0.022632383,0.0003,0.2,0.189306640625,-1.0508237477391957,0.22145771980285645,4880,2.538440922787413,0.02274569869041443,36.0,556.4
36.0,186,541.01,489,1001472,5370,,,,,,,,,,,,
36.4,186,545.78,490,1003520,5379,-0.03732736955862492,0.022335526,0.0003,0.2,0.187109375,-1.0708275569602848,0.3283047676086426,4890,2.2352147881640123,0.14162619411945343,,
36.9,186,548.21,491,1005568,5388,-0.03287060542788822,0.024522081,0.0003,0.2,0.20439453125,-0.9736696241423488,0.32207441329956055,4900,1.3823904167395085,-0.02412865310907364,,
38.0,186,555.34,492,1007616,5397,-0.02966201679810183,0.02046716,0.0003,0.2,0.18115234375,-1.045546915754676,0.4084957242012024,4910,2.6104458666406574,0.1602245420217514,,
39.1,186,564.89,493,1009664,5407,-0.03526330083695939,0.029461846,0.0003,0.2,0.22236328125,-0.9952815460041166,0.5472148656845093,4920,1.014568463526666,0.004590947180986404,,
,,,,1010000,,-0.036082703719148415,0.02808186,0.0003,0.2,0.229931640625,-1.026994557864964,0.6513249278068542,4930,0.933807923970744,0.0034872442483901978,40.0,577.4
37.3,186,550.9,494,1011712,5427,,,,,,,,,,,,
37.7,186,556.6,495,1013760,5436,-0.030853054064209573,0.026787726,0.0003,0.2,0.2015625,-1.0260646518319845,0.11426138877868652,4940,2.6326731162611394,0.1938355565071106,,
39.8,186,572.54,496,1015808,5445,-0.02977241838234477,0.027107645,0.0003,0.2,0.20146484375,-0.9565659673884511,0.596426248550415,4950,1.3124286400852725,0.07471293956041336,,
39.8,186,578.95,497,1017856,5454,-0.029813153206487187,0.027739273,0.0003,0.2,0.216455078125,-0.9889931974932551,0.3672007918357849,4960,1.6602946324739605,0.06320148706436157,,
38.3,186,568.51,498,1019904,5464,-0.03164527662156615,0.030577626,0.0003,0.2,0.23447265625,-1.039104050770402,0.6132120490074158,4970,1.0124538563191892,0.006873808801174164,,
,,,,1020000,,-0.03127775344473775,0.022614297,0.0003,0.2,0.183447265625,-0.9914095481857658,0.27188748121261597,4980,1.9744091127533465,0.05314021557569504,16.0,361.6
39.2,186,573.04,499,1021952,5479,,,,,,,,,,,,
39.5,186,574.94,500,1024000,5488,-0.0296839495174936,0.02552088,0.0003,0.2,0.18798828125,-1.0128719694912434,0.2529602646827698,4990,2.2164939212379977,0.2582815885543823,,
38.1,186,567.07,501,1026048,5497,-0.028867208896554076,0.024605803,0.0003,0.2,0.19736328125,-0.9729520738124847,0.46846646070480347,5000,1.3552415301790461,-0.01463267207145691,,
38.4,186,567.96,502,1028096,5507,-0.03488842221267987,0.033978485,0.0003,0.2,0.241015625,-1.0909152599051595,0.13321912288665771,5010,1.619520480465144,0.031194493174552917,,
,,,,1030000,,-0.0351535248075379,0.027596753,0.0003,0.2,0.227978515625,-1.0665689853951335,0.29498761892318726,5020,1.8011860537575557,0.03587157279253006,28.0,434.4
37.5,186,560.89,503,1030144,5523,,,,,,,,,,,,
37.3,186,553.8,504,1032192,5533,-0.02672637960058637,0.025329683,0.0003,0.2,0.201123046875,-1.0216620018705727,-0.10243749618530273,5030,3.2289600032847376,0.3778459131717682,,
36.0,186,547.35,505,1034240,5542,-0.030550033098552375,0.027446726,0.0003,0.2,0.191064453125,-0.9655129304155707,0.23553287982940674,5040,2.3877333969809116,0.09938918799161911,,
35.3,186,542.71,506,1036288,5551,-0.0321873355191201,0.02904525,0.0003,0.2,0.250244140625,-1.0994791569188238,0.3568389415740967,5050,1.4626372942235322,0.06872966885566711,,
36.2,186,547.2,507,1038336,5561,-0.03487164733815007,0.025975786,0.0003,0.2,0.207666015625,-1.0697300674393773,0.20851635932922363,5060,2.2712008672300725,0.029615063220262527,,
,,,,1040000,,-0.03529331579047721,0.024327831,0.0003,0.2,0.201806640625,-1.0328044392168523,0.21894490718841553,5070,1.9180142187979072,0.02456757426261902,14.0,403.2
35.8,186,544.32,508,1040384,5577,,,,,,,,,,,,
36.2,186,547.56,509,1042432,5586,-0.025030683691147713,0.019584313,0.0003,0.2,0.15966796875,-1.1014790175482632,0.19139111042022705,5080,2.9986812042538076,0.6622058153152466,,
35.3,186,538.55,510,1044480,5595,-0.03437395698711043,0.029162776,0.0003,0.2,0.218994140625,-0.983319404348731,0.3667184114456177,5090,1.3394948614528404,0.013401735574007034,,
35.9,186,543.3,511,1046528,5603,-0.032447452654014344,0.026214514,0.0003,0.2,0.213232421875,-1.0499698558822275,0.34465324878692627,5100,1.8717234269715846,0.038745127618312836,,
34.2,186,525.21,512,1048576,5612,-0.029645826361957006,0.023830373,0.0003,0.2,0.175537109375,-1.1164037821814419,0.21538788080215454,5110,2.5138392436318098,0.11960580199956894,,
,,,,1050000,,-0.033889530913438645,0.029183242,0.0003,0.2,0.219189453125,-0.9945041032508015,-0.0049402713775634766,5120,2.0348712489008904,0.08812227845191956,36.0,560.2
34.3,186,528.99,513,1050624,5633,,,,,,,,,,,,
33.3,186,517.36,514,1052672,5641,-0.03744011800154112,0.032201663,0.0003,0.2,0.230908203125,-1.0438328078016639,0.4181104898452759,5130,1.403518887073733,0.10524843633174896,,
34.4,186,524.12,515,1054720,5651,-0.032354444230441,0.028732644,0.0003,0.2,0.219384765625,-1.0422270318493247,0.26781338453292847,5140,1.751550725288689,0.010897055268287659,,
32.8,186,513.45,516,1056768,5660,-0.028393551424960604,0.024082683,0.0003,0.2,0.185400390625,-1.032445489615202,0.17332381010055542,5150,3.038177378755063,0.10319731384515762,,
33.4,186,513.98,517,1058816,5669,-0.03583138010289986,0.031853102,0.0003,0.2,0.245703125,-1.1282918827608228,0.5275012254714966,5160,1.5837003766559064,0.014688745141029358,,
,,,,1060000,,-0.033020665595540774,0.028217398,0.0003,0.2,0.21181640625,-0.9496896693482995,0.3116788864135742,5170,1.8180397426476702,0.008965790271759033,18.0,412.6
31.5,186,498.83,518,1060864,5686,,,,,,,,,,,,
33.4,186,513.8,519,1062912,5695,-0.03150273374048993,0.028490067,0.0003,0.2,0.216064453125,-1.0234377976506948,0.38048821687698364,5180,1.6689687199424952,0.07417617738246918,,
32.8,186,508.22,520,1064960,5705,-0.031482415716163815,0.022230644,0.0003,0.2,0.182373046875,-1.000675637833774,0.3068844676017761,5190,2.4638218056876213,0.4724125266075134,,
32.7,186,512.4,521,1067008,5714,-0.03423855550645385,0.022724826,0.0003,0.2,0.212939453125,-1.0707019994035363,0.4069260358810425,5200,2.1142610186012463,0.020991146564483643,,
32.3,186,505.03,522,1069056,5723,-0.03439480134402402,0.034443203,0.0003,0.2,0.232861328125,-1.0059701655060054,0.3423619270324707,5210,1.1574593397323043,0.012589886784553528,,
,,,,1070000,,-0.033347353382851,0.030233774,0.0003,0.2,0.226123046875,-1.0942810086533428,0.48477286100387573,5220,1.2219083622563631,0.011194568127393723,36.0,529.4
32.3,186,506.97,523,1071104,5742,,,,,,,,,,,,
31.8,186,511.04,524,1073152,5751,-0.03321368204487953,0.027441453,0.0003,0.2,0.217724609375,-1.0477156756445765,0.23916196823120117,5230,1.9301568426657467,0.03844638913869858,,
31.5,186,511.11,525,1075200,5760,-0.03459749090252444,0.025665497,0.0003,0.2,0.20126953125,-1.0708991797640919,-0.00438690185546875,5240,1.9806788158835844,0.04249027371406555,,
32.9,186,519.78,526,1077248,5769,-0.03345286022813525,0.02625749,0.0003,0.2,0.20986328125,-1.086795455031097,0.056774258613586426,5250,1.659367823204957,-0.0025158748030662537,,
31.4,186,508.12,527,1079296,5777,-0.037508458882803096,0.022551168,0.0003,0.2,0.201953125,-1.0301590522751212,0.3452843427658081,5260,1.9182948286645114,0.035032741725444794,,
,,,,1080000,,-0.03191299728641752,0.022861926,0.0003,0.2,0.185888671875,-1.0927305221557617,0.10180824995040894,5270,2.3100095140049235,0.015744592994451523,24.0,463.6
33.4,186,525.07,528,1081344,5792,,,,,,,,,,,,
33.0,186,530.18,529,1083392,5802,-0.03338864172692411,0.021703862,0.0003,0.2,0.180224609375,-1.0969464648514986,0.48133593797683716,5280,2.1247105398681017,0.07062020897865295,,
33.6,186,534.83,530,1085440,5811,-0.036691714497283104,0.033547707,0.0003,0.2,0.2396484375,-1.1157819146290422,0.3232263922691345,5290,1.3740205793874338,0.03281174600124359,,
33.2,186,532.89,531,1087488,5819,-0.03447048921516398,0.029671036,0.0003,0.2,0.223291015625,-1.0526070170104505,0.3244192600250244,5300,1.3229109753854573,0.07734013348817825,,
33.6,186,536.93,532,1089536,5827,-0.032615343772340565,0.02682787,0.0003,0.2,0.198095703125,-1.131971925497055,0.22663509845733643,5310,1.6164228898007422,0.11018607020378113,,
,,,,1090000,,-0.030938956030877308,0.020931019,0.0003,0.2,0.17998046875,-1.1806846436113119,0.17619842290878296,5320,3.0797934787813572,0.15600156784057617,34.0,546.2
32.4,186,530.53,533,1091584,5846,,,,,,,,,,,,
32.6,186,534.55,534,1093632,5855,-0.037322709322324954,0.030792315,0.0003,0.2,0.246044921875,-1.1368484158068894,0.5844036340713501,5330,0.9209644506452606,-0.014134492725133896,,
32.1,186,530.9,535,1095680,5863,-0.030536366783780976,0.029466774,0.0003,0.2,0.23984375,-1.174474123120308,0.3142918348312378,5340,1.9228163657011463,0.03881414979696274,,
32.0,186,530.71,536,1097728,5872,-0.03501191787363496,0.024742922,0.0003,0.2,0.1955078125,-1.0568546963855625,0.044203877449035645,5350,1.9297332859830931,-0.0017213895916938782,,
31.9,186,531.34,537,1099776,5881,-0.030828572894097305,0.030423515,0.0003,0.2,0.2158203125,-1.031306099705398,0.47292643785476685,5360,1.4532554764300585,0.037555404007434845,,
,,,,1100000,,-0.030738350294996053,0.024914213,0.0003,0.2,0.207177734375,-1.1418018693104386,0.31875187158584595,5370,2.001103043882176,0.1809195876121521,60.0,744.0
31.2,186,515.82,538,1101824,5902,,,,,,,,,,,,
30.6,186,516.11,539,1103872,5910,-0.03395102242939174,0.022158507,0.0003,0.2,0.17255859375,-1.0633313536643982,0.24522191286087036,5380,2.6028077634982765,0.137227863073349,,
29.3,186,510.94,540,1105920,5918,-0.033532242671935816,0.02818137,0.0003,0.2,0.2220703125,-1.1376677934080361,0.3460400700569153,5390,2.005310998018831,0.5129951238632202,,
30.5,186,518.49,541,1107968,5927,-0.035227569949347524,0.03096949,0.0003,0.2,0.2603515625,-1.1546869765967132,0.21586883068084717,5400,1.1885188916232436,0.0012202635407447815,,
,,,,1110000,,-0.034978210477856916,0.026455708,0.0003,0.2,0.21298828125,-1.1035443672910332,0.2771269679069519,5410,1.8909489679150284,0.02473323792219162,-4.0,247.2
28.6,186,500.23,542,1110016,5940,,,,,,,,,,,,
29.6,186,512.76,543,1112064,5950,-0.03247821963741444,0.030154776,0.0003,0.2,0.206640625,-1.0356272416189314,0.10586327314376831,5420,1.709775908337906,0.08969762176275253,,
28.4,186,496.99,544,1114112,5958,-0.037871154342428784,0.032568872,0.0003,0.2,0.253466796875,-1.0821334498003126,0.5827783346176147,5430,0.8065165276173503,-0.018943272531032562,,
28.0,187,491.96,545,1116160,5967,-0.037273926072521134,0.023721986,0.0003,0.2,0.215478515625,-1.1520531032234431,0.3967514634132385,5440,1.899881471367553,0.08232510089874268,,
28.5,187,496.83,546,1118208,5976,-0.032057508776779285,0.029355194,0.0003,0.2,0.203076171875,-1.054090971313417,0.34016501903533936,5450,1.7643401339184492,0.4628244638442993,,
,,,,1120000,,-0.03360229596146382,0.023805805,0.0003,0.2,0.20234375,-1.0825531713664531,0.5005298852920532,5460,2.736146567482501,0.04628359526395798,16.0,426.2
27.6,187,481.06,547,1120256,5990,,,,,,,,,,,,
27.4,187,477.82,548,1122304,5999,-0.028277901682304218,0.025772752,0.0003,0.2,0.220703125,-1.1340163495391606,0.3619558811187744,5470,2.3938100931234656,0.04733848571777344,,
27.1,187,473.64,549,1124352,6008,-0.03636718490743078,0.029790644,0.0003,0.2,0.2525390625,-1.2307684872299434,0.2819974422454834,5480,2.121062549436465,0.13508881628513336,,
27.0,187,477.11,550,1126400,6017,-0.03090561037824955,0.032603763,0.0003,0.2,0.22783203125,-1.0525829406455158,0.35551512241363525,5490,1.6363626712933184,0.056488025933504105,,
26.4,187,470.76,551,1128448,6028,-0.03544506774051115,0.026772879,0.0003,0.2,0.199169921875,-1.0617296557873488,0.2932632565498352,5500,1.7907036049291492,0.06995990127325058,,
,,,,1130000,,-0.03014149027003441,0.023916557,0.0003,0.2,0.208544921875,-1.1258822824805974,0.10015708208084106,5510,2.204496141895652,0.08855845779180527,36.0,552.0
25.8,186,459.34,552,1130496,6047,,,,,,,,,,,,
25.8,186,457.71,553,1132544,6057,-0.03984355102584232,0.034649573,0.0003,0.2,0.22939453125,-1.0521332344040275,0.03424912691116333,5520,1.9727696826448664,0.033740319311618805,,
27.6,187,469.03,554,1134592,6066,-0.03505837302072905,0.034037244,0.0003,0.2,0.231494140625,-1.0043184222653507,0.45173561573028564,5530,1.2166144601302222,0.025780320167541504,,
28.6,187,478.97,555,1136640,6074,-0.030035118080559187,0.025120558,0.0003,0.2,0.205712890625,-0.9970830664038658,0.4190472364425659,5540,1.6897905867546796,0.03077062964439392,,
30.0,187,484.55,556,1138688,6085,-0.03281444158637896,0.022876007,0.0003,0.2,0.184521484375,-1.0660630373284221,0.47025543451309204,5550,1.826293961610645,0.06109560281038284,,
,,,,1140000,,-0.02938051180972252,0.027782321,0.0003,0.2,0.179443359375,-0.9697595549747348,0.397696316242218,5560,1.9531520607182755,0.03886069357395172,18.0,507.8
32.2,186,504.1,557,1140736,6105,,,,,,,,,,,,
31.7,186,499.11,558,1142784,6114,-0.034362485946621744,0.03176072,0.0003,0.2,0.250341796875,-1.0259918082505464,0.4806050658226013,5570,1.0632695317268372,0.0019016563892364502,,
32.4,186,499.1,559,1144832,6123,-0.03018282453995198,0.024620833,0.0003,0.2,0.186181640625,-1.0104168802499771,0.17983347177505493,5580,2.3884052235865965,0.15383177995681763,,
32.6,186,504.28,560,1146880,6134,-0.035766210031579246,0.027071547,0.0003,0.2,0.233837890625,-1.0258740592747926,0.47468870878219604,5590,1.659011228545569,0.08038463443517685,,
32.5,187,506.86,561,1148928,6143,-0.037175794920767655,0.031963058,0.0003,0.2,0.255908203125,-1.0876948902383448,0.5871888995170593,5600,1.2175631570862606,0.02297978848218918,,
,,,,1150000,,-0.03593725384562276,0.026020436,0.0003,0.2,0.222509765625,-1.092862666770816,0.5705403089523315,5610,1.7946136890677735,0.04934722185134888,28.0,475.4
33.5,186,512.88,562,1150976,6162,,,,,,,,,,,,
32.6,186,515.37,563,1153024,6170,-0.031027683697175235,0.027990263,0.0003,0.2,0.2076171875,-1.0380692850798368,0.2960512042045593,5620,1.863314703037031,0.0651959627866745,,
31.5,186,505.24,564,1155072,6179,-0.03576447047526017,0.024488572,0.0003,0.2,0.213232421875,-1.1012131994590164,0.5439136028289795,5630,1.6674243362620473,0.07139590382575989,,
32.4,186,509.27,565,1157120,6190,-0.02790783799282508,0.023143735,0.0003,0.2,0.187060546875,-1.0457487316802143,0.06603407859802246,5640,3.5852403759025036,0.13367795944213867,,
33.7,186,521.04,566,1159168,6200,-0.032683958546840586,0.023864117,0.0003,0.2,0.20849609375,-1.077266050502658,0.20202702283859253,5650,2.3211691240314396,0.044279515743255615,,
,,,,1160000,,-0.03077584182319697,0.028077818,0.0003,0.2,0.199462890625,-1.042653574049473,0.14381039142608643,5660,2.049226337787695,0.044710345566272736,44.0,618.0
33.5,186,517.12,567,1161216,6222,,,,,,,,,,,,
32.4,186,511.12,568,1163264,6231,-0.03953604089911096,0.02932096,0.0003,0.2,0.2576171875,-1.063275239430368,0.4082794785499573,5670,1.5671026681084186,0.05381198972463608,,
33.4,186,520.71,569,1165312,6240,-0.035861645117984155,0.023831641,0.0003,0.2,0.1908203125,-1.0947112899273634,0.05011636018753052,5680,2.906049952749163,0.1653105467557907,,
34.6,186,532.57,570,1167360,6249,-0.03749921311100479,0.027173594,0.0003,0.2,0.212890625,-1.0552586330100895,0.5020141005516052,5690,2.035813451465219,0.3044966459274292,,
34.6,186,533.0,571,1169408,6259,-0.031134510078118183,0.027790453,0.0003,0.2,0.21083984375,-1.0523986253887414,0.3299992084503174,5700,2.4301413665525615,0.07014252245426178,,
