time/iterations,rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,train/loss,train/clip_fraction,train/entropy_loss,train/value_loss,train/approx_kl,train/learning_rate,train/explained_variance,train/n_updates,train/clip_range,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
573,413.4,213,1173504,5493,10.1,0.5210694074630737,0.0810546875,-0.973118776269257,4.0512929469347,0.009708416,0.0003,0.255226731300354,5720,0.2,-0.009548017318593338,,
574,403.78,213,1175552,5503,9.1,1.0846248865127563,0.085693359375,-0.9098962035030127,4.3330845849588515,0.008512123,0.0003,0.2920688986778259,5730,0.2,-0.014114206156227738,,
575,409.27,213,1177600,5513,9.8,0.7116557359695435,0.110205078125,-0.9690380338579416,4.0724654071033,0.012301179,0.0003,0.011622726917266846,5740,0.2,-0.011188321257941424,,
576,413.59,213,1179648,5523,10.6,1.449305534362793,0.08525390625,-0.9538736568763853,5.16226354315877,0.010528508,0.0003,0.17468923330307007,5750,0.2,-0.010036857836530544,,
,,,1180000,,,3.0385568141937256,0.091650390625,-1.0299236834049226,5.423959942162037,0.007941581,0.0003,0.39849263429641724,5760,0.2,-0.013174617575714365,4.0,290.2
577,408.68,213,1181696,5539,10.5,,,,,,,,,,,,
578,412.04,213,1183744,5550,10.8,0.8719902634620667,0.086962890625,-0.9260255321860313,3.613457598537207,0.008458293,0.0003,0.4697294235229492,5770,0.2,-0.012278566794702784,,
579,414.33,213,1185792,5560,10.9,0.7277573347091675,0.050634765625,-0.9251547913998366,3.6930187886580823,0.007648206,0.0003,0.4118555188179016,5780,0.2,-0.010366390015406068,,
580,403.5,213,1187840,5570,9.5,2.1238014698028564,0.126953125,-1.0713621707633139,4.373144996166229,0.012544928,0.0003,0.14301681518554688,5790,0.2,-0.015737498438102192,,
581,410.57,213,1189888,5580,10.1,0.38812926411628723,0.0865234375,-0.9522012416273355,4.456080473586917,0.009344796,0.0003,0.1765841841697693,5800,0.2,-0.010794204220292158,,
,,,1190000,,,0.7308913469314575,0.06494140625,-1.0042983833700418,3.7811520839110018,0.0070332177,0.0003,0.21361804008483887,5810,0.2,-0.006540682791091967,14.0,457.0
582,407.42,212,1191936,5598,10.8,,,,,,,,,,,,
583,413.09,212,1193984,5608,11.3,2.1025984287261963,0.05302734375,-0.9922061420977115,6.228130655549466,0.007936373,0.0003,0.4374033808708191,5820,0.2,-0.008773402741644532,,
584,406.48,212,1196032,5618,11.7,1.1457526683807373,0.089306640625,-0.9392633935436606,4.369497489184141,0.010916907,0.0003,0.18234318494796753,5830,0.2,-0.010072971167392097,,
585,394.64,212,1198080,5628,10.5,0.8684616684913635,0.084912109375,-0.9612590489909053,5.601919320970774,0.008877533,0.0003,0.2569769024848938,5840,0.2,-0.010207764280494303,,
,,,1200000,,,1.5525972843170166,0.091552734375,-0.9826879855245352,4.203153600730002,0.009829123,0.0003,0.1937747597694397,5850,0.2,-0.012387864104675827,4.0,322.2
586,394.56,212,1200128,5644,10.1,,,,,,,,,,,,
587,394.24,212,1202176,5653,10.3,0.5710396766662598,0.122119140625,-1.0756407698616386,3.8854500696063043,0.013270039,0.0003,0.35276490449905396,5860,0.2,-0.011931309307692572,,
588,402.38,212,1204224,5663,11.1,1.1115552186965942,0.055859375,-1.0533604882657528,3.9856291420757772,0.0077796313,0.0003,0.2491830587387085,5870,0.2,-0.010607027914375067,,
589,410.02,212,1206272,5673,12.4,0.5920290350914001,0.08173828125,-0.9401732413098216,4.050145024713129,0.010108208,0.0003,0.2791208028793335,5880,0.2,-0.010940874251537025,,
590,412.2,212,1208320,5682,13.0,0.9176549911499023,0.076220703125,-1.0232651211321353,4.500514239259064,0.008487845,0.0003,0.33582180738449097,5890,0.2,-0.009622001994284802,,
,,,1210000,,,1.5706238746643066,0.1013671875,-1.02729970254004,4.382285782136023,0.012399822,0.0003,0.4763544201850891,5900,0.2,-0.010757406317861751,12.0,373.0
591,407.79,212,1210368,5700,12.2,,,,,,,,,,,,
592,412.85,212,1212416,5711,12.8,0.385247141122818,0.1115234375,-1.0407059321179986,3.9408105560578406,0.013119789,0.0003,0.08569687604904175,5910,0.2,-0.013516918747336603,,
593,414.68,212,1214464,5722,13.1,0.6330544352531433,0.1025390625,-1.05101483091712,4.104127238690853,0.011521424,0.0003,0.30996429920196533,5920,0.2,-0.01354166149685625,,
594,410.4,212,1216512,5731,13.0,1.481711745262146,0.08330078125,-0.9866489784792065,3.880672651901841,0.009811974,0.0003,0.44654273986816406,5930,0.2,-0.010501384211238474,,
595,408.89,212,1218560,5742,12.5,1.6784517765045166,0.07578125,-1.01255799587816,5.009350504353643,0.009815543,0.0003,-0.03101181983947754,5940,0.2,-0.011758314896724187,,
,,,1220000,,,1.8426169157028198,0.092626953125,-1.0433909837156534,3.8234940256923435,0.009888146,0.0003,0.5090389251708984,5950,0.2,-0.011174470634432509,6.0,360.0
596,395.74,212,1220608,5757,10.3,,,,,,,,,,,,
597,385.9,212,1222656,5767,9.2,0.3913824260234833,0.112890625,-1.011074429191649,3.457670311816037,0.013116879,0.0003,0.0360720157623291,5960,0.2,-0.010019901249324902,,
598,388.69,211,1224704,5777,9.3,0.3823867738246918,0.113525390625,-0.999328583292663,2.774701353535056,0.01180784,0.0003,0.43497002124786377,5970,0.2,-0.01180610304872971,,
599,393.42,211,1226752,5787,9.9,0.46780985593795776,0.089794921875,-1.021497643738985,3.2136103621684016,0.012052549,0.0003,0.3729405999183655,5980,0.2,-0.012008489304571412,,
600,379.71,211,1228800,5797,8.5,1.0464096069335938,0.080126953125,-1.0396609175950289,4.42033008672297,0.008342272,0.0003,0.28619885444641113,5990,0.2,-0.013541330509178806,,
,,,1230000,,,1.1587132215499878,0.08037109375,-0.9981730720028281,3.926974847726524,0.009306453,0.0003,0.24156087636947632,6000,0.2,-0.010337063440238126,12.0,391.8
601,384.03,211,1230848,5815,8.1,,,,,,,,,,,,
602,389.56,211,1232896,5825,8.8,0.3727407455444336,0.130859375,-1.0182307736948133,2.3379916794598103,0.014021108,0.0003,0.31085944175720215,6010,0.2,-0.012406761429156176,,
603,394.24,211,1234944,5836,8.9,1.4034866094589233,0.073779296875,-1.0055220836773515,3.3994033919647335,0.008402,0.0003,0.21122920513153076,6020,0.2,-0.010611685585172382,,
604,399.17,211,1236992,5846,9.2,0.5533486008644104,0.07587890625,-0.9443818600848317,3.587420692667365,0.010981408,0.0003,0.38866114616394043,6030,0.2,-0.011775467725237831,,
605,396.64,211,1239040,5855,9.1,0.784784734249115,0.066552734375,-0.9874920772388578,5.473847107216716,0.0072619272,0.0003,0.35935842990875244,6040,0.2,-0.010141038344590925,,
,,,1240000,,,2.3903133869171143,0.088818359375,-0.9804343426600098,4.7565987527370455,0.00869688,0.0003,0.26401376724243164,6050,0.2,-0.011745406199770514,6.0,355.6
606,403.2,211,1241088,5872,9.9,,,,,,,,,,,,
607,394.05,211,1243136,5882,8.8,1.0797538757324219,0.094287109375,-0.917105807363987,4.806953936070204,0.009906368,0.0003,-0.06871151924133301,6060,0.2,-0.010577086542616599,,
608,384.13,211,1245184,5891,7.3,1.194936990737915,0.072216796875,-0.9498720072209835,5.159300316683948,0.008453338,0.0003,0.011732399463653564,6070,0.2,-0.010024923406308516,,
609,384.62,211,1247232,5901,7.0,1.1854748725891113,0.076171875,-0.9131803235039115,4.263243141956627,0.009913467,0.0003,0.23010200262069702,6080,0.2,-0.009998861284111626,,
610,390.01,211,1249280,5912,7.6,2.360219955444336,0.085107421875,-0.9780570294708013,4.939599652402103,0.0085148215,0.0003,-0.0839841365814209,6090,0.2,-0.010075395554304123,,
,,,1250000,,,1.4349390268325806,0.09658203125,-0.9985455242916942,3.8473510533571242,0.0124571305,0.0003,0.3622320294380188,6100,0.2,-0.010849780857097358,0.0,256.6
611,384.8,211,1251328,5925,6.8,,,,,,,,,,,,
612,387.47,211,1253376,5936,6.9,0.3895013630390167,0.1162109375,-0.9251972811296583,2.626915001589805,0.010937369,0.0003,0.3219786286354065,6110,0.2,-0.012639350666722749,,
613,390.62,211,1255424,5945,7.3,0.5625973343849182,0.1107421875,-0.9944425493478775,2.919127423968166,0.012309239,0.0003,0.3978528380393982,6120,0.2,-0.01155643013335066,,
614,399.72,211,1257472,5955,8.2,0.7739359736442566,0.085693359375,-0.9788013884797693,3.628563779219985,0.011682691,0.0003,0.09805643558502197,6130,0.2,-0.010656012952676975,,
615,401.96,211,1259520,5964,8.1,1.3425357341766357,0.08984375,-1.0371100828051567,4.178560200147331,0.009955392,0.0003,0.4019564390182495,6140,0.2,-0.015088891191408039,,
,,,1260000,,,1.132128357887268,0.071142578125,-0.95277957636863,4.505605210177601,0.009035687,0.0003,-0.22518956661224365,6150,0.2,-0.013081324408994987,6.0,354.6
616,411.28,210,1261568,5980,9.1,,,,,,,,,,,,
617,412.82,210,1263616,5989,9.6,0.7498522996902466,0.06806640625,-0.8975651580840349,5.18698833733797,0.007969106,0.0003,0.2998075485229492,6160,0.2,-0.01119994287728332,,
618,410.36,210,1265664,5998,9.8,0.6387403011322021,0.114501953125,-0.9885945286601782,4.652144556306302,0.013584474,0.0003,0.2480618953704834,6170,0.2,-0.014423697884194554,,
619,407.8,211,1267712,6007,9.9,1.0747911930084229,0.105126953125,-0.9496653795242309,3.399466633796692,0.012485183,0.0003,0.5146056413650513,6180,0.2,-0.01497205784835387,,
620,417.97,210,1269760,6018,10.6,0.1939694881439209,0.097509765625,-0.8672888869419694,4.465986975189298,0.011648307,0.0003,0.17691242694854736,6190,0.2,-0.009852057018724736,,
,,,1270000,,,0.3264986276626587,0.117724609375,-0.9744715256616473,2.289142566546798,0.01575113,0.0003,0.2927183508872986,6200,0.2,-0.01243497514515184,8.0,403.4
621,418.14,210,1271808,6035,10.9,,,,,,,,,,,,
622,404.54,210,1273856,6045,10.0,0.9182693362236023,0.091162109375,-0.8828731974586844,4.084118591994047,0.008972692,0.0003,0.18553447723388672,6210,0.2,-0.01103784785955213,,
623,400.99,210,1275904,6055,9.8,1.6035680770874023,0.1076171875,-0.9827193425968289,4.214433254674077,0.010118222,0.0003,0.11506140232086182,6220,0.2,-0.011922741442685948,,
624,407.6,210,1277952,6065,9.9,0.3391934931278229,0.106201171875,-1.0326221270486713,3.7845915239304304,0.0122567965,0.0003,0.3779051899909973,6230,0.2,-0.014891958827502095,,
,,,1280000,,,0.22695210576057434,0.08720703125,-0.9283278729766608,2.989682688936591,0.010645696,0.0003,-0.01702702045440674,6240,0.2,-0.010447169092367403,12.0,466.0
625,405.55,210,1280000,6082,10.0,,,,,,,,,,,,
626,403.81,210,1282048,6092,10.0,1.523419976234436,0.11181640625,-0.8863607039675117,3.622679080627859,0.013579804,0.0003,0.2261151671409607,6250,0.2,-0.01145619966700906,,
627,401.21,210,1284096,6102,9.6,2.156444549560547,0.067431640625,-0.9161652009934187,4.931409680098295,0.0075041624,0.0003,0.05686110258102417,6260,0.2,-0.009690653788857162,,
628,409.08,210,1286144,6113,10.1,1.2373871803283691,0.073486328125,-0.9948456326499582,4.403327719308436,0.009175971,0.0003,0.19117403030395508,6270,0.2,-0.009486035618465394,,
629,416.76,210,1288192,6123,10.2,0.5521792769432068,0.08642578125,-1.0372794086113573,3.574957306217402,0.009995262,0.0003,0.32776522636413574,6280,0.2,-0.01039277360541746,,
,,,1290000,,,1.0327227115631104,0.061279296875,-1.0007464688271284,4.48278504833579,0.0064973617,0.0003,0.38200342655181885,6290,0.2,-0.008215677598491311,14.0,458.6
630,405.37,210,1290240,6141,9.8,,,,,,,,,,,,
631,411.95,210,1292288,6150,10.7,0.7864773869514465,0.107421875,-0.9502906654030084,4.386695192940533,0.0113193095,0.0003,0.21945714950561523,6300,0.2,-0.011856449325568974,,
632,421.66,210,1294336,6161,11.9,1.4786797761917114,0.09560546875,-0.9961957633495331,3.794301532767713,0.010938073,0.0003,0.3512076735496521,6310,0.2,-0.011752561487082858,,
633,415.64,210,1296384,6170,11.6,0.8327310085296631,0.1044921875,-0.9407884940505028,3.188129786029458,0.011028595,0.0003,0.24932461977005005,6320,0.2,-0.014966109141823836,,
634,425.15,210,1298432,6181,12.4,0.7047264575958252,0.07353515625,-0.9455967115238308,5.364128238707781,0.0076384833,0.0003,0.2877923250198364,6330,0.2,-0.007943878634250723,,
,,,1300000,,,2.2999582290649414,0.057958984375,-0.9226537633687257,4.947975457832217,0.008293,0.0003,0.3134791851043701,6340,0.2,-0.00873886391200358,16.0,496.0
635,423.45,209,1300480,6201,12.9,,,,,,,,,,,,
636,420.16,209,1302528,6211,13.1,1.4121735095977783,0.08984375,-0.8862086495384573,4.105031795613468,0.011590511,0.0003,0.36428558826446533,6350,0.2,-0.01280965334153734,,
637,427.16,209,1304576,6221,13.5,0.6649031043052673,0.065478515625,-0.8797681553289294,4.4793482819572095,0.009188414,0.0003,0.10706943273544312,6360,0.2,-0.009938545877230354,,
638,424.88,209,1306624,6231,12.6,1.2026424407958984,0.11875,-0.9562683383002877,2.8277151548303663,0.013814664,0.0003,0.48310816287994385,6370,0.2,-0.01275376424746355,,
639,440.37,209,1308672,6242,13.3,1.0869853496551514,0.09599609375,-0.8731330990791321,3.66535276863724,0.009631331,0.0003,0.2839595675468445,6380,0.2,-0.012621617379772942,,
,,,1310000,,,0.8392200469970703,0.11025390625,-0.9661743137985468,3.01130257146433,0.011930473,0.0003,0.2588084936141968,6390,0.2,-0.015727816936851012,-2.0,239.6
640,438.74,209,1310720,6256,12.6,,,,,,,,,,,,
641,449.29,209,1312768,6266,13.5,0.5683320164680481,0.1029296875,-0.9946211898699403,3.098452240228653,0.01162022,0.0003,-0.07310521602630615,6400,0.2,-0.012344631325686351,,
642,441.81,209,1314816,6277,13.0,1.2655502557754517,0.121875,-1.0096052683889867,3.2278562507592143,0.0119376,0.0003,0.14884650707244873,6410,0.2,-0.012810361231095158,,
643,452.68,209,1316864,6286,13.6,0.9123900532722473,0.10615234375,-0.9048829436302185,3.486878908239305,0.011578161,0.0003,0.3667904734611511,6420,0.2,-0.012640467469464057,,
644,454.2,209,1318912,6295,13.4,1.7512668371200562,0.073876953125,-0.9123810220509767,4.791611803136766,0.009884823,0.0003,0.08048510551452637,6430,0.2,-0.008838691885466687,,
,,,1320000,,,0.6782479882240295,0.098681640625,-0.8748678635805845,4.287665799446404,0.009437304,0.0003,0.43826544284820557,6440,0.2,-0.008933715453895274,22.0,633.6
645,443.68,209,1320960,6317,12.7,,,,,,,,,,,,
646,449.09,209,1323008,6326,13.2,0.3312070667743683,0.080859375,-0.8790427705273032,5.117160204239189,0.008512418,0.0003,0.19635748863220215,6450,0.2,-0.011653640188160352,,
647,451.67,209,1325056,6336,13.3,1.6968917846679688,0.077587890625,-0.9341049380600452,4.186278635449708,0.009368204,0.0003,0.43059152364730835,6460,0.2,-0.012898062118620147,,
648,455.78,209,1327104,6347,13.7,0.6145973205566406,0.08505859375,-1.0095828961580993,2.869493153132498,0.008047716,0.0003,0.30426543951034546,6470,0.2,-0.009866953545133584,,
649,468.62,209,1329152,6357,14.4,1.6787047386169434,0.0873046875,-0.9548235327005387,3.4858206033706667,0.008273313,0.0003,0.45734143257141113,6480,0.2,-0.012923135761229786,,
,,,1330000,,,0.7204228639602661,0.09482421875,-0.9937573889270425,2.638952063303441,0.009840539,0.0003,0.462513267993927,6490,0.2,-0.009404815806192346,0.0,292.0
650,472.49,208,1331200,6373,14.7,,,,,,,,,,,,
651,457.75,208,1333248,6382,14.0,1.6570390462875366,0.093017578125,-0.9736804507672787,3.832252827845514,0.008980383,0.0003,0.2895520329475403,6500,0.2,-0.012038429574749899,,
652,459.51,208,1335296,6392,13.8,1.4303933382034302,0.11748046875,-0.9442681925371289,3.6141982635483147,0.011087085,0.0003,0.38949936628341675,6510,0.2,-0.015836947763455102,,
653,458.59,208,1337344,6401,13.6,1.1404178142547607,0.12060546875,-0.9918419698253274,2.891614905372262,0.011877388,0.0003,0.1677369475364685,6520,0.2,-0.01772023276425898,,
654,450.47,208,1339392,6411,12.8,0.8552219867706299,0.0703125,-0.9675664264708758,3.696575861796737,0.0076052356,0.0003,0.6572781801223755,6530,0.2,-0.012173821867327206,,
,,,1340000,,,1.2834341526031494,0.073095703125,-1.0185080831870437,5.052518513426184,0.009308143,0.0003,0.3253820538520813,6540,0.2,-0.01158580255432753,-2.0,309.2
655,452.42,208,1341440,6425,12.8,,,,,,,,,,,,
656,433.29,208,1343488,6434,11.0,0.6585398316383362,0.078369140625,-1.0188751444220543,4.128660365007818,0.009552348,0.0003,0.4922636151313782,6550,0.2,-0.011123291670810432,,
657,442.03,208,1345536,6444,11.7,1.9886902570724487,0.092236328125,-0.994656852632761,4.916378159821034,0.009291553,0.0003,0.37584298849105835,6560,0.2,-0.012994581612292676,,
658,433.76,208,1347584,6455,10.7,0.7343776226043701,0.082080078125,-0.9658599324524403,4.255421701446176,0.008835504,0.0003,0.44323939085006714,6570,0.2,-0.010212254992802627,,
659,426.7,208,1349632,6464,10.8,0.9485616087913513,0.06884765625,-0.946541839465499,3.706765631213784,0.009297267,0.0003,0.4699336290359497,6580,0.2,-0.00782950340944808,,
,,,1350000,,,2.763240337371826,0.0759765625,-0.9577927766367793,5.913256035000086,0.008069485,0.0003,0.05741375684738159,6590,0.2,-0.00985084943677066,20.0,347.4
660,418.87,208,1351680,6479,10.6,,,,,,,,,,,,
661,415.05,208,1353728,6489,10.3,1.8187487125396729,0.117138671875,-0.9437153318896889,3.750431001372635,0.011811974,0.0003,0.3211411237716675,6600,0.2,-0.012871499962056988,,
662,404.52,208,1355776,6499,9.9,0.32486382126808167,0.06826171875,-0.9244873858988285,3.3831844742409887,0.008622896,0.0003,0.5080734491348267,6610,0.2,-0.009474507850245572,,
663,407.65,208,1357824,6510,10.3,1.1726175546646118,0.074169921875,-0.8853731013834476,3.9074258035048843,0.007863689,0.0003,0.28217625617980957,6620,0.2,-0.009009967815654819,,
664,403.49,208,1359872,6519,10.1,0.21888573467731476,0.131201171875,-1.0526213293895126,3.3289108972996475,0.014474833,0.0003,0.5033067464828491,6630,0.2,-0.01201455455084215,,
,,,1360000,,,0.9906002283096313,0.0927734375,-0.9643166206777096,4.3844475952908395,0.010747075,0.0003,0.2112586498260498,6640,0.2,-0.01538364712469047,4.0,341.4
665,417.07,208,1361920,6537,11.0,,,,,,,,,,,,
666,407.6,208,1363968,6546,10.6,0.3630240559577942,0.107568359375,-1.0028441959992052,2.733182806242257,0.012497769,0.0003,0.18558168411254883,6650,0.2,-0.014666370800114237,,
667,396.13,208,1366016,6557,9.4,1.5990581512451172,0.087548828125,-0.8941723600029945,4.603839658200741,0.0113706365,0.0003,0.28579282760620117,6660,0.2,-0.009454438219836447,,
668,393.62,208,1368064,6567,9.1,0.32904645800590515,0.0619140625,-0.9565836142748594,4.142337272129953,0.00779547,0.0003,0.11898213624954224,6670,0.2,-0.008209301224269439,,
,,,1370000,,,1.049310564994812,0.062646484375,-0.9169351141899824,4.751907397992909,0.006100652,0.0003,0.23405730724334717,6680,0.2,-0.01011734609346604,2.0,247.2
669,385.6,208,1370112,6580,8.3,,,,,,,,,,,,
670,396.46,208,1372160,6590,9.1,1.3036856651306152,0.1015625,-0.9785095965489745,4.584736376814544,0.012811489,0.0003,-0.07937765121459961,6690,0.2,-0.010958875075448304,,
671,389.1,208,1374208,6600,9.1,1.5144206285476685,0.10546875,-0.9419293738901615,4.753619173914194,0.010205581,0.0003,0.2541927695274353,6700,0.2,-0.012131246356875635,,
672,400.35,208,1376256,6612,10.0,0.6610137820243835,0.100048828125,-0.9460281185805798,3.0782462868839504,0.010392874,0.0003,0.495705246925354,6710,0.2,-0.012322492660314311,,
673,397.86,208,1378304,6622,9.6,0.48277267813682556,0.123681640625,-1.0484241595491768,2.6378083772957326,0.012500897,0.0003,0.3992616534233093,6720,0.2,-0.011472736395080573,,
,,,1380000,,,0.9632022976875305,0.092236328125,-0.9211804877966643,3.0582663072273135,0.011006279,0.0003,0.2986602783203125,6730,0.2,-0.014267312045558356,14.0,404.0
674,398.34,207,1380352,6640,9.3,,,,,,,,,,,,
675,399.87,207,1382400,6650,8.9,1.5582753419876099,0.089794921875,-0.9415807027369738,4.086450539529324,0.010429777,0.0003,0.38627541065216064,6740,0.2,-0.01072665432584472,,
676,411.41,207,1384448,6661,9.9,0.7464573979377747,0.12470703125,-0.9235986664891243,3.1341942524537445,0.014924461,0.0003,0.4707294702529907,6750,0.2,-0.01435025487880921,,
677,419.73,207,1386496,6672,10.5,0.3261912763118744,0.100634765625,-0.9115131696686148,2.639063585922122,0.009332504,0.0003,0.24834489822387695,6760,0.2,-0.013756046045455151,,
678,416.0,207,1388544,6682,10.4,3.5227153301239014,0.061181640625,-0.9615978516638279,5.423416281491518,0.0064350357,0.0003,0.218159019947052,6770,0.2,-0.011402584830648266,,
,,,1390000,,,0.460248738527298,0.08974609375,-0.9557613577693701,3.3865337040275336,0.01076827,0.0003,0.5921368598937988,6780,0.2,-0.009664278116542847,34.0,645.0
679,414.65,207,1390592,6705,10.4,,,,,,,,,,,,
680,426.68,207,1392640,6716,11.0,0.3437036871910095,0.075439453125,-0.9169831512495875,3.7880435699597,0.009765347,0.0003,0.23415368795394897,6790,0.2,-0.009106487249664497,,
681,430.97,207,1394688,6727,11.2,0.40580084919929504,0.08408203125,-0.9030759204179049,2.647146187815815,0.008833351,0.0003,0.25497758388519287,6800,0.2,-0.011870406966772861,,
682,438.54,207,1396736,6738,12.4,1.2316242456436157,0.076220703125,-0.8757940048351884,2.8311620305292307,0.008406415,0.0003,0.3708100914955139,6810,0.2,-0.013219446485163645,,
683,441.92,207,1398784,6747,12.1,0.6155678033828735,0.077197265625,-0.8857416555285453,4.032853428646922,0.009132429,0.0003,0.3763607144355774,6820,0.2,-0.01424382382829208,,
,,,1400000,,,0.9054765105247498,0.0982421875,-0.9113858675584197,2.315803219843656,0.01079777,0.0003,0.5445318222045898,6830,0.2,-0.015739912923891097,2.0,266.4
684,420.27,207,1400832,6761,10.2,,,,,,,,,,,,
685,419.44,207,1402880,6772,10.4,1.0578432083129883,0.094677734375,-0.9043675081804394,4.848751401156187,0.009452265,0.0003,0.3801955580711365,6840,0.2,-0.013838471088092774,,
686,424.03,207,1404928,6783,10.4,1.4247958660125732,0.085693359375,-0.8715852482244373,4.421793789044022,0.007622499,0.0003,0.1485576033592224,6850,0.2,-0.011309955362230539,,
687,426.81,207,1406976,6793,10.6,3.3219659328460693,0.060107421875,-0.8890662854537368,4.642981565743685,0.006682788,0.0003,0.2860727906227112,6860,0.2,-0.009810188045958058,,
688,437.01,207,1409024,6803,11.5,1.8844327926635742,0.110546875,-0.8984722791239619,4.422089146077633,0.013064353,0.0003,0.20402824878692627,6870,0.2,-0.015505055678659119,,
,,,1410000,,,0.43119698762893677,0.093359375,-0.9381879700347782,2.643304161541164,0.012154485,0.0003,0.4236188530921936,6880,0.2,-0.012351406185189262,14.0,353.8
689,442.58,206,1411072,6818,12.2,,,,,,,,,,,,
690,435.51,206,1413120,6828,11.3,0.38651347160339355,0.113671875,-0.9768572382628917,3.8068756291642787,0.012251786,0.0003,0.3250911831855774,6890,0.2,-0.012599970435258002,,
691,448.39,206,1415168,6840,12.3,0.510742723941803,0.099072265625,-0.9433098627254367,3.0492903659120203,0.0109647345,0.0003,0.18261194229125977,6900,0.2,-0.014822641664068215,,
692,447.71,206,1417216,6851,11.9,0.5731647610664368,0.09267578125,-0.9177237831056118,2.855718958750367,0.008585738,0.0003,0.40293604135513306,6910,0.2,-0.010106252701370977,,
693,445.89,206,1419264,6861,11.6,0.9938870668411255,0.073828125,-0.96255391985178,3.36914400216192,0.007834664,0.0003,0.1365509033203125,6920,0.2,-0.008438778630807064,,
,,,1420000,,,1.062643051147461,0.069189453125,-0.8265287220478058,4.280375901050865,0.008938232,0.0003,0.062310993671417236,6930,0.2,-0.010866599407745526,16.0,413.4
694,441.04,206,1421312,6878,11.5,,,,,,,,,,,,
695,453.72,206,1423360,6890,13.0,0.792439877986908,0.1021484375,-0.9546660114079714,3.900283213891089,0.009486074,0.0003,0.33696651458740234,6940,0.2,-0.013306350943457801,,
696,446.76,206,1425408,6901,12.9,1.2453843355178833,0.07138671875,-0.863587374612689,3.39687141738832,0.009917451,0.0003,0.1045272946357727,6950,0.2,-0.011221787196700462,,
697,458.24,206,1427456,6912,14.0,0.7189952731132507,0.072021484375,-0.9398187113925814,6.362078370898962,0.00745254,0.0003,0.10457253456115723,6960,0.2,-0.010355033211817499,,
698,468.95,206,1429504,6924,14.8,0.9104268550872803,0.074609375,-0.8990406904369592,2.61700344029814,0.009268546,0.0003,0.43096423149108887,6970,0.2,-0.009469721183995717,,
,,,1430000,,,0.9613772034645081,0.09833984375,-0.9217885883525014,1.8759558022022247,0.009600921,0.0003,0.6533814072608948,6980,0.2,-0.011829910721280612,2.0,307.2
699,463.64,206,1431552,6940,14.4,,,,,,,,,,,,
700,461.7,206,1433600,6951,14.3,1.2131657600402832,0.062255859375,-0.8571958061307668,4.566232513450086,0.007201327,0.0003,0.3366202116012573,6990,0.2,-0.007924340495083015,,
701,468.74,206,1435648,6962,15.1,0.7020649909973145,0.06162109375,-0.8630784912034869,5.370964253507554,0.007396938,0.0003,0.055869877338409424,7000,0.2,-0.008095515555760357,,
702,473.17,206,1437696,6972,15.2,0.6191056370735168,0.087451171875,-0.9339402532204986,3.8615670782513916,0.0073676324,0.0003,0.4090423583984375,7010,0.2,-0.010962714244669769,,
703,468.68,206,1439744,6982,15.3,0.7843732833862305,0.089990234375,-0.8750905198976398,3.7605647409334777,0.007997516,0.0003,0.44623517990112305,7020,0.2,-0.011162592818436678,,
,,,1440000,,,0.5264385342597961,0.07431640625,-0.8948069298639894,5.361462870240212,0.008151431,0.0003,0.1134844422340393,7030,0.2,-0.011469023762037978,2.0,271.0
704,466.24,206,1441792,6996,14.9,,,,,,,,,,,,
705,453.2,206,1443840,7006,14.2,0.44143912196159363,0.0736328125,-0.847849365323782,4.409970079548657,0.008000699,0.0003,0.13688915967941284,7040,0.2,-0.0107296346250223,,
706,462.69,206,1445888,7016,15.0,1.2267831563949585,0.08388671875,-0.9178605441004037,5.13360097669065,0.010168582,0.0003,-0.09957730770111084,7050,0.2,-0.011624501226469875,,
707,464.93,206,1447936,7027,14.9,0.5853633880615234,0.087451171875,-0.881056453473866,2.5424339078366756,0.010135958,0.0003,0.4280155897140503,7060,0.2,-0.013498961633013095,,
708,471.63,206,1449984,7037,15.5,0.3370550572872162,0.0970703125,-0.8726187648251653,3.9301476126536725,0.009263098,0.0003,0.4520816206932068,7070,0.2,-0.011107137947692535,,
,,,1450000,,,0.34998542070388794,0.08427734375,-0.8678908681496977,2.8036967303603886,0.008238831,0.0003,0.5649611949920654,7080,0.2,-0.012331175224971958,24.0,494.0
709,464.74,205,1452032,7058,14.4,,,,,,,,,,,,
710,464.02,205,1454080,7068,14.8,0.9013554453849792,0.06572265625,-0.877203480899334,5.444707472622395,0.008978777,0.0003,-0.07019340991973877,7090,0.2,-0.010108627963927575,,
711,465.97,205,1456128,7078,15.4,1.7826334238052368,0.056201171875,-0.9155149586498738,5.170214557275176,0.0064793117,0.0003,0.24124950170516968,7100,0.2,-0.010556788614485413,,
712,456.45,205,1458176,7088,14.9,0.7844396829605103,0.100244140625,-0.8902189621701837,4.77387693375349,0.0102640055,0.0003,0.39806145429611206,7110,0.2,-0.016552296868758275,,
,,,1460000,,,1.2018316984176636,0.09052734375,-0.9777454541996121,4.9013599624857305,0.009464147,0.0003,0.08874547481536865,7120,0.2,-0.011998971478897147,6.0,317.6
713,467.89,205,1460224,7103,16.3,,,,,,,,,,,,
