time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,train/clip_range,train/loss,train/value_loss,train/learning_rate,train/clip_fraction,train/n_updates,train/approx_kl,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
187,8076,1517568,4.775399999999999,741,385.24,0.2,0.009101588279008865,1.0191465850220993,0.0003,0.215966796875,7400,0.021078993,0.5130615234375,-1.2404075779020787,-0.02856773228268139,,
187,8086,1519616,5.2076,742,392.07,0.2,0.04954598471522331,0.9978797314921394,0.0003,0.24091796875,7410,0.02609174,0.4072858691215515,-1.268538035824895,-0.035919024332542904,,
,,1520000,,,,0.2,0.0038115233182907104,1.1907714547356592,0.0003,0.20498046875,7420,0.026002381,0.33803707361221313,-1.1548372272402048,-0.02854126918246038,364.0,-1.6179999999999999
187,8102,1521664,5.2292,743,389.91,,,,,,,,,,,,
187,8112,1523712,5.919799999999999,744,400.93,0.2,0.029497642070055008,1.7434184111654758,0.0003,0.21904296875,7430,0.02371123,-0.11213064193725586,-1.1925361894071103,-0.029567784545361065,,
187,8123,1525760,5.944499999999998,745,408.47,0.2,-0.006170302629470825,1.064122102339752,0.0003,0.218994140625,7440,0.024094764,0.23806613683700562,-1.276159967109561,-0.02982162566331681,,
187,8132,1527808,6.604,746,412.59,0.2,0.01821349561214447,0.9555886862915941,0.0003,0.223388671875,7450,0.026879653,0.4929050803184509,-1.1863568976521492,-0.032323930540587756,,
187,8140,1529856,6.820099999999999,747,410.98,0.2,0.05823753401637077,1.2970490662846714,0.0003,0.233984375,7460,0.02735138,0.23236286640167236,-1.246325221285224,-0.02933265552856028,,
,,1530000,,,,0.2,0.036730021238327026,1.127457867213525,0.0003,0.206787109375,7470,0.025893271,0.4313676357269287,-1.2058262158185244,-0.022813705512089655,328.2,10.752
187,8155,1531904,7.158300000000001,748,417.2,,,,,,,,,,,,
187,8165,1533952,7.5783000000000005,749,425.25,0.2,0.28757208585739136,1.4991015726700425,0.0003,0.180712890625,7480,0.021185692,0.37472617626190186,-1.2054108645766974,-0.02557302681962028,,
187,8175,1536000,7.816700000000001,750,431.44,0.2,0.10638722032308578,0.6504337526508607,0.0003,0.240966796875,7490,0.026474051,0.507337212562561,-1.2901662725955247,-0.023378812057489994,,
187,8185,1538048,7.435499999999999,751,429.52,0.2,0.2680721580982208,0.9910722943255678,0.0003,0.214697265625,7500,0.023479203,0.3980262875556946,-1.251949867978692,-0.02500668216671329,,
,,1540000,,,,0.2,0.048867374658584595,1.6612163342535495,0.0003,0.2375,7510,0.023464393,0.3237960934638977,-1.3212050378322602,-0.027007610388682223,284.0,-6.824
187,8199,1540096,7.3786999999999985,752,425.19,,,,,,,,,,,,
187,8208,1542144,6.285499999999998,753,404.4,0.2,0.007442165166139603,1.706850778358057,0.0003,0.205029296875,7520,0.019370265,0.2680093050003052,-1.2497832544147969,-0.03108891006850172,,
187,8218,1544192,6.8399,754,409.02,0.2,0.012505203485488892,1.7419612439582124,0.0003,0.188671875,7530,0.020556524,0.3063179850578308,-1.1287321666255594,-0.027261913518304936,,
187,8228,1546240,7.247000000000002,755,418.36,0.2,0.1360054612159729,2.442293952731416,0.0003,0.154345703125,7540,0.018226884,0.008555412292480469,-1.0904782181605697,-0.02537166900001466,,
187,8238,1548288,6.8721,756,415.81,0.2,0.08282361924648285,0.9852120663737878,0.0003,0.196240234375,7550,0.023514876,0.5642013549804688,-1.1448404313996434,-0.02214895955112297,,
,,1550000,,,,0.2,-0.004498537629842758,1.595856330357492,0.0003,0.2103515625,7560,0.027890531,0.15226024389266968,-1.2130858022719622,-0.03132612338522449,281.2,3.21
187,8252,1550336,6.692199999999999,757,413.78,,,,,,,,,,,,
187,8262,1552384,7.326300000000001,758,420.44,0.2,0.018807634711265564,1.221177148784045,0.0003,0.208251953125,7570,0.029721335,0.2772481441497803,-1.0648551646620035,-0.02524064281024039,,
187,8271,1554432,7.2759,759,425.5,0.2,0.03781506046652794,1.0719517224468291,0.0003,0.199658203125,7580,0.02410599,0.47072452306747437,-1.0834258386865259,-0.02638361041317694,,
187,8280,1556480,7.027199999999999,760,410.31,0.2,0.027894258499145508,1.2327783198095859,0.0003,0.180517578125,7590,0.020321077,0.39110904932022095,-1.1381786152720452,-0.026512921464745886,,
188,8288,1558528,7.704599999999999,761,412.62,0.2,0.023888207972049713,1.7556540008867159,0.0003,0.1947265625,7600,0.02970633,0.460593581199646,-1.0698654545471071,-0.027554658470035066,,
,,1560000,,,,0.2,0.0072017088532447815,1.4233780614100398,0.0003,0.194482421875,7610,0.026161682,0.36861342191696167,-1.2349073760211469,-0.023097516168490984,406.6,1.9599999999999997
187,8304,1560576,7.3882,762,404.2,,,,,,,,,,,,
187,8314,1562624,6.2259,763,390.3,0.2,0.10697462409734726,1.3298593703657389,0.0003,0.19111328125,7620,0.021841146,0.38860952854156494,-1.1939631700515747,-0.025481793779181316,,
187,8322,1564672,6.547699999999999,764,388.15,0.2,-0.0073976702988147736,0.9808556114323437,0.0003,0.23876953125,7630,0.03017421,0.3839173913002014,-1.164760097116232,-0.03171038675063755,,
188,8333,1566720,6.342599999999999,765,388.64,0.2,0.21325305104255676,1.2256229790858924,0.0003,0.196142578125,7640,0.021193895,0.3856436610221863,-1.1326545314863323,-0.03007508845475968,,
188,8343,1568768,6.2352,766,399.4,0.2,0.11713654547929764,0.9661243931041099,0.0003,0.22861328125,7650,0.026289336,0.692353367805481,-1.2445825271308422,-0.021206746372627094,,
,,1570000,,,,0.2,0.023683585226535797,1.1016865179291926,0.0003,0.1806640625,7660,0.023853075,0.3560274839401245,-1.1154098903760314,-0.02402788871550001,361.0,0.4140000000000004
187,8359,1570816,6.311699999999999,767,391.75,,,,,,,,,,,,
187,8370,1572864,5.917999999999999,768,391.08,0.2,0.029271215200424194,1.7660748308291658,0.0003,0.1767578125,7670,0.02272892,0.09961020946502686,-1.0737585123628377,-0.02056109114055289,,
187,8379,1574912,5.128799999999999,769,369.9,0.2,-0.03753521293401718,0.6270935864187777,0.0003,0.20556640625,7680,0.032748073,0.5508795976638794,-1.0423332272097467,-0.023936925356974826,,
188,8388,1576960,5.255,770,367.25,0.2,0.08127623796463013,1.5055831873323768,0.0003,0.1853515625,7690,0.020050125,0.2165321707725525,-1.0594209488481283,-0.02914453753037378,,
188,8396,1579008,4.4322,771,359.42,0.2,0.16960178315639496,1.1647762968903408,0.0003,0.186328125,7700,0.019388657,0.19912880659103394,-1.1988872468471528,-0.024403601442463695,,
,,1580000,,,,0.2,0.005458395928144455,1.3115353931905702,0.0003,0.245751953125,7710,0.0378763,0.2701036334037781,-1.1672011200338601,-0.03266264222911559,363.8,8.394
187,8411,1581056,3.0444,772,338.02,,,,,,,,,,,,
188,8420,1583104,2.3672999999999997,773,335.66,0.2,0.09975586831569672,1.3123918762430549,0.0003,0.168505859375,7720,0.018924203,0.28455638885498047,-1.0670778196305037,-0.02480798233882524,,
188,8430,1585152,2.5713,774,335.28,0.2,0.04514811933040619,0.6176114012836479,0.0003,0.238232421875,7730,0.031797767,0.1477091908454895,-1.1534074012190103,-0.023907740134745836,,
188,8440,1587200,1.6697,775,325.34,0.2,0.03257386013865471,0.6424123175209389,0.0003,0.209716796875,7740,0.027785704,0.5993109345436096,-1.105984239280224,-0.027961168697220273,,
188,8449,1589248,1.8277000000000003,776,329.56,0.2,0.09029784798622131,1.454768052441068,0.0003,0.20234375,7750,0.022541087,0.1001008152961731,-1.1045577147975565,-0.029118817584821953,,
,,1590000,,,,0.2,-0.002934124320745468,1.373945092363283,0.0003,0.201220703125,7760,0.023107458,0.29414188861846924,-1.1606399834156036,-0.030069053439365234,368.2,-1.6600000000000001
187,8465,1591296,1.2353000000000005,777,328.76,,,,,,,,,,,,
187,8475,1593344,1.4177000000000002,778,330.56,0.2,0.033631160855293274,0.8677906754659489,0.0003,0.235546875,7770,0.030275343,0.5051093697547913,-1.2201485380530357,-0.03710845065070316,,
188,8484,1595392,1.6113000000000002,779,331.22,0.2,0.059598956257104874,1.3772618358954787,0.0003,0.176904296875,7780,0.020438738,0.4976285696029663,-1.1753557112067938,-0.026011520726024175,,
188,8492,1597440,1.0571999999999997,780,326.57,0.2,0.010885164141654968,0.7523406932363287,0.0003,0.21396484375,7790,0.023096822,0.5176273584365845,-1.1779040481895209,-0.024792313072248363,,
188,8500,1599488,0.9040000000000002,781,321.87,0.2,0.016662348061800003,1.0711008822079748,0.0003,0.253662109375,7800,0.026082478,0.2974100112915039,-1.2996214739978313,-0.0314279317506589,,
,,1600000,,,,0.2,-0.0016691870987415314,1.45107930037193,0.0003,0.195361328125,7810,0.020479016,0.36233270168304443,-1.2337067976593972,-0.02298572011932265,283.4,-0.8119999999999999
188,8514,1601536,0.5942999999999999,782,322.79,,,,,,,,,,,,
188,8525,1603584,0.1467999999999999,783,317.49,0.2,-0.03312534838914871,0.8468328852206468,0.0003,0.2201171875,7820,0.02888456,0.450477659702301,-1.1589642446488142,-0.024858298207982445,,
188,8534,1605632,-0.0727,784,319.42,0.2,0.10196124762296677,1.4077392266131938,0.0003,0.199853515625,7830,0.021606013,0.18133360147476196,-1.1356787109747528,-0.026153292917297222,,
188,8545,1607680,0.7209,785,330.15,0.2,-0.003444269299507141,1.1903253325959668,0.0003,0.231494140625,7840,0.02567974,0.3728986382484436,-1.184586402773857,-0.029673592280596496,,
188,8553,1609728,0.1019999999999997,786,322.01,0.2,0.07253968715667725,1.299792666779831,0.0003,0.20947265625,7850,0.02548606,-0.05266892910003662,-1.1272854505106806,-0.029585579663398677,,
,,1610000,,,,0.2,0.08200044184923172,1.0915912535507233,0.0003,0.219775390625,7860,0.028817995,0.5177878737449646,-1.202707887068391,-0.030983068434579764,385.8,4.17
188,8570,1611776,0.41459999999999964,787,330.79,,,,,,,,,,,,
188,8579,1613824,1.2271999999999998,788,339.64,0.2,0.07696180045604706,1.1646683694561943,0.0003,0.224169921875,7870,0.029005421,0.28803545236587524,-1.1662257678806782,-0.03335112222412136,,
188,8589,1615872,1.5933999999999997,789,353.11,0.2,0.030041642487049103,1.368319212179631,0.0003,0.192578125,7880,0.023651829,0.4659590721130371,-1.1424282856285572,-0.0280156940134475,,
188,8596,1617920,2.5522000000000005,790,357.31,0.2,0.02711901068687439,1.1306347041623668,0.0003,0.255126953125,7890,0.029926103,0.3643594980239868,-1.197934267669916,-0.0296119901468046,,
188,8606,1619968,3.0613,791,366.48,0.2,-0.008173992857336998,0.6506106103421189,0.0003,0.249755859375,7900,0.025040297,0.5356490612030029,-1.3515605255961418,-0.025796375336358323,,
,,1620000,,,,0.2,0.04382837191224098,1.3561306375311688,0.0003,0.21728515625,7910,0.022082258,0.27620333433151245,-1.3152973443269729,-0.02811324219510425,325.2,0.7679999999999996
188,8622,1622016,3.1807,792,364.55,,,,,,,,,,,,
188,8633,1624064,3.9930999999999996,793,373.36,0.2,0.04507146403193474,1.6974398661172017,0.0003,0.190087890625,7920,0.022606602,0.03532564640045166,-1.1109367338940501,-0.025713854006608017,,
188,8643,1626112,4.1303,794,379.66,0.2,0.014352381229400635,1.3838450743816793,0.0003,0.16064453125,7930,0.023309484,0.153028666973114,-0.9641092544421553,-0.02472011791251134,,
188,8652,1628160,3.7151000000000005,795,381.16,0.2,0.09953086078166962,1.2983707465231418,0.0003,0.20947265625,7940,0.027374908,-0.11514627933502197,-1.1781564380973577,-0.025644238889799453,,
,,1630000,,,,0.2,0.12857218086719513,1.2445675154449418,0.0003,0.181884765625,7950,0.021019012,0.4616761803627014,-1.0962765110656618,-0.019673525597318074,323.8,8.789999999999997
188,8669,1630208,3.2524,796,377.38,,,,,,,,,,,,
188,8679,1632256,3.6099,797,391.68,0.2,0.08650195598602295,1.3761934550479054,0.0003,0.18681640625,7960,0.021551812,0.1894826889038086,-1.149571909941733,-0.029944084893213586,,
188,8688,1634304,4.1432,798,398.41,0.2,0.039089348167181015,0.6017161940224469,0.0003,0.2369140625,7970,0.025393123,0.6426585912704468,-1.27414317317307,-0.0304638273693854,,
188,8699,1636352,4.5766,799,405.12,0.2,0.025762155652046204,1.6267498493893071,0.0003,0.1802734375,7980,0.023045978,-0.11896693706512451,-1.1417977277189493,-0.026090546816703863,,
188,8709,1638400,5.1595,800,416.9,0.2,-0.027357816696166992,0.5785110391094349,0.0003,0.244482421875,7990,0.029019834,0.5773497819900513,-1.2096192326396704,-0.030154507275437937,,
,,1640000,,,,0.2,-0.0116170234978199,1.2454723733011632,0.0003,0.243505859375,8000,0.023246383,0.3392971158027649,-1.203172143176198,-0.02924488537828438,378.4,2.2419999999999995
187,8727,1640448,5.4742,801,415.46,,,,,,,,,,,,
187,8736,1642496,5.400400000000002,802,412.83,0.2,0.10150972008705139,1.934169084066525,0.0003,0.173681640625,8010,0.018536877,0.15572279691696167,-1.1643632775172592,-0.02845860247616656,,
188,8746,1644544,5.213700000000001,803,411.5,0.2,0.0768207535147667,1.2696692446712405,0.0003,0.21865234375,8020,0.025110949,0.329912006855011,-1.2602600771933794,-0.029575665085576474,,
188,8756,1646592,6.2721,804,415.77,0.2,0.1076182872056961,1.2583492805948482,0.0003,0.200244140625,8030,0.02357443,0.4857143759727478,-1.1288922471925615,-0.029501978858024813,,
188,8766,1648640,6.3852,805,414.47,0.2,0.04874253273010254,2.0974388933042065,0.0003,0.235400390625,8040,0.029922951,0.2711792588233948,-1.2303770758211612,-0.0306652376515558,,
,,1650000,,,,0.2,-0.01977379247546196,1.7995653811609373,0.0003,0.197216796875,8050,0.02643897,0.1900290846824646,-1.2008004508912564,-0.025520873442292213,326.8,8.76
187,8783,1650688,6.6911000000000005,806,423.9,,,,,,,,,,,,
187,8792,1652736,7.0173000000000005,807,431.32,0.2,-0.002209022641181946,0.9514032911742106,0.0003,0.216796875,8060,0.023679676,0.5075311660766602,-1.2174389008432627,-0.030570655902556608,,
187,8802,1654784,6.7642999999999995,808,426.59,0.2,0.057364776730537415,1.0847865670919419,0.0003,0.25224609375,8070,0.031188264,0.5149843692779541,-1.2343214992433786,-0.029629526440112387,,
188,8811,1656832,5.439400000000001,809,408.93,0.2,0.02213495969772339,0.8444995578727685,0.0003,0.231689453125,8080,0.027957007,0.46749013662338257,-1.179780600592494,-0.03921773887122981,,
188,8821,1658880,5.809699999999998,810,411.94,0.2,0.09202003479003906,1.1495814359979704,0.0003,0.211669921875,8090,0.025536781,0.2898108959197998,-1.202018552646041,-0.03027402710285969,,
,,1660000,,,,0.2,0.1718420833349228,1.7821711093885824,0.0003,0.194140625,8100,0.023660962,-0.237951397895813,-1.2177618771791459,-0.031809820898342875,346.6,2.560000000000001
187,8837,1660928,5.101000000000001,811,402.75,,,,,,,,,,,,
187,8847,1662976,5.2203,812,410.84,0.2,0.041720710694789886,1.2662453606026247,0.0003,0.2236328125,8110,0.029636243,0.1337430477142334,-1.1061952499672771,-0.03321097613952588,,
187,8856,1665024,5.0259,813,410.28,0.2,0.17217600345611572,1.2893424548674375,0.0003,0.179296875,8120,0.020264875,0.23458760976791382,-1.131248527765274,-0.02814269305381458,,
188,8866,1667072,5.068499999999999,814,406.02,0.2,-0.0026151463389396667,1.3759185561910272,0.0003,0.21015625,8130,0.026329596,0.2869751453399658,-1.1610362976789474,-0.02730380469583906,,
188,8876,1669120,5.0516000000000005,815,397.66,0.2,0.45723143219947815,1.66542852090206,0.0003,0.194873046875,8140,0.023292722,0.2834876775741577,-1.0983797995373608,-0.029859793558716773,,
,,1670000,,,,0.2,0.08209210634231567,1.8329143711365758,0.0003,0.1580078125,8150,0.015692364,0.3339080214500427,-1.0114615675061942,-0.019733519371948206,222.8,-6.211999999999999
187,8890,1671168,4.7201,816,380.76,,,,,,,,,,,,
187,8900,1673216,4.5174,817,381.01,0.2,0.07906963676214218,2.3019636347424237,0.0003,0.1609375,8160,0.01694097,0.07478439807891846,-1.1273121502250434,-0.02609837841882836,,
188,8909,1675264,3.3926,818,363.36,0.2,0.1448597013950348,1.3365386838559061,0.0003,0.2205078125,8170,0.026014484,0.3339117765426636,-1.2162621380761265,-0.030972339201252908,,
188,8919,1677312,2.679699999999999,819,354.57,0.2,0.053128112107515335,1.1740725664421916,0.0003,0.2349609375,8180,0.02681762,0.12721693515777588,-1.1129718786105514,-0.027202241829945704,,
188,8928,1679360,3.152099999999999,820,357.38,0.2,0.05311567336320877,1.3750640279846267,0.0003,0.226904296875,8190,0.025071984,0.1634303331375122,-1.202354495599866,-0.0321935488289455,,
,,1680000,,,,0.2,0.10940489917993546,1.0143433100776746,0.0003,0.207568359375,8200,0.025585614,0.07927405834197998,-1.071193564683199,-0.03179646517091896,256.4,-4.546
187,8944,1681408,3.455799999999999,821,357.02,,,,,,,,,,,,
188,8954,1683456,2.9471999999999996,822,357.83,0.2,0.020465761423110962,1.4603128577582538,0.0003,0.217724609375,8210,0.022696398,0.5403956770896912,-1.1150793563574553,-0.03718310908880085,,
188,8963,1685504,2.3024000000000004,823,342.25,0.2,-0.015255935490131378,0.708951490430627,0.0003,0.219677734375,8220,0.023604568,0.5060354471206665,-1.1056473705917598,-0.02649376420886256,,
188,8972,1687552,2.1314,824,339.33,0.2,0.19002285599708557,1.9038348834263161,0.0003,0.208349609375,8230,0.02328099,0.08319038152694702,-1.1032282711938024,-0.03333158428431489,,
188,8982,1689600,3.1623999999999994,825,346.32,0.2,0.12910714745521545,1.4357363832416012,0.0003,0.19443359375,8240,0.02314993,0.15310055017471313,-1.1168482003733515,-0.027064707869431003,,
,,1690000,,,,0.2,0.11467261612415314,1.328120946069248,0.0003,0.182275390625,8250,0.024578843,0.23589640855789185,-1.1800981540232898,-0.028593009553151204,259.6,-0.5740000000000002
188,8997,1691648,3.918099999999999,826,350.83,,,,,,,,,,,,
188,9007,1693696,4.228599999999999,827,349.79,0.2,1.3101129531860352,2.0746047276072206,0.0003,0.18759765625,8260,0.01886985,0.13151562213897705,-1.132567897439003,-0.027795693816733545,,
188,9017,1695744,5.1517,828,357.56,0.2,0.03388873487710953,0.804509395454079,0.0003,0.246875,8270,0.03207069,0.5813983678817749,-1.0476070707663894,-0.036989315692335364,,
188,9027,1697792,5.09,829,353.72,0.2,0.07342611253261566,1.2539969176985324,0.0003,0.21357421875,8280,0.024562553,0.3627427816390991,-1.1326464843004942,-0.028968570166034623,,
188,9037,1699840,5.314299999999999,830,351.33,0.2,-0.014027491211891174,1.3948560939403252,0.0003,0.218994140625,8290,0.025897704,0.12495243549346924,-1.1603776063770055,-0.02779996053723153,,
,,1700000,,,,0.2,0.0004935674369335175,1.7281196446390823,0.0003,0.21669921875,8300,0.025732411,0.21599513292312622,-1.129338165000081,-0.029464262555120514,234.4,-2.323999999999999
187,9052,1701888,5.862599999999999,831,356.54,,,,,,,,,,,,
188,9063,1703936,5.8031999999999995,832,352.45,0.2,-0.024789340794086456,0.9903164750663563,0.0003,0.236669921875,8310,0.032006014,0.560492992401123,-1.06683956887573,-0.03209356392326299,,
188,9072,1705984,6.787399999999999,833,364.14,0.2,-0.010518170893192291,1.0609026400605217,0.0003,0.221337890625,8320,0.028363526,0.32831794023513794,-1.089133626036346,-0.031815205185557714,,
188,9082,1708032,7.5337,834,369.59,0.2,0.1942148357629776,1.4431642797542736,0.0003,0.18828125,8330,0.026819564,0.3467085361480713,-1.029650603607297,-0.02555490831437055,,
,,1710000,,,,0.2,0.07865045219659805,1.5681913970503956,0.0003,0.184619140625,8340,0.019342605,0.49886441230773926,-1.1997566636651755,-0.02659558503655717,246.0,-6.444
187,9097,1710080,7.9484,835,368.16,,,,,,,,,,,,
187,9107,1712128,8.738499999999998,836,379.24,0.2,0.0794919952750206,1.4401338716270402,0.0003,0.230419921875,8350,0.028262202,0.3056195378303528,-1.3181416720151902,-0.032453821558738126,,
187,9118,1714176,9.283399999999999,837,384.81,0.2,0.15007874369621277,1.076104923640378,0.0003,0.221875,8360,0.026111666,0.5060243606567383,-1.1724900960922242,-0.030022093406296337,,
188,9128,1716224,10.046899999999999,838,388.54,0.2,0.021880798041820526,1.1004169274820015,0.0003,0.203271484375,8370,0.023274718,0.34323054552078247,-1.1170669678598641,-0.020444844642770476,,
188,9137,1718272,9.937100000000001,839,389.51,0.2,0.014153383672237396,1.470525717944838,0.0003,0.233203125,8380,0.027525023,0.2826235294342041,-1.1693718779832125,-0.038580651220399886,,
,,1720000,,,,0.2,0.06854188442230225,1.1755200556479395,0.0003,0.212109375,8390,0.02920053,0.35800236463546753,-1.229760568588972,-0.029394639637030196,272.8,1.2960000000000005
187,9153,1720320,9.876600000000002,840,385.55,,,,,,,,,,,,
187,9163,1722368,9.0624,841,376.88,0.2,0.07495280355215073,1.2205360822961666,0.0003,0.228076171875,8400,0.025854543,0.4302188754081726,-1.1914086915552615,-0.029677734257711565,,
187,9172,1724416,9.5798,842,385.18,0.2,0.03707257658243179,0.8901486264774576,0.0003,0.230908203125,8410,0.02597563,0.46598100662231445,-1.176286068186164,-0.03229838312836364,,
188,9181,1726464,8.9109,843,371.99,0.2,0.03080897033214569,1.1636842350009828,0.0003,0.235302734375,8420,0.029560497,0.05436086654663086,-1.1628822844475508,-0.03494793723366456,,
188,9191,1728512,8.0503,844,367.96,0.2,0.029067307710647583,1.3725047249579803,0.0003,0.172705078125,8430,0.020769456,0.2062164545059204,-1.0481085941195487,-0.02995808432751801,,
,,1730000,,,,0.2,-0.019192244857549667,1.3549140078946948,0.0003,0.1779296875,8440,0.021767896,-0.04527711868286133,-1.1569386180490255,-0.030560141697060318,459.2,13.446000000000002
187,9210,1730560,8.406600000000001,845,372.37,,,,,,,,,,,,
187,9220,1732608,7.6963,846,373.35,0.2,0.7606236934661865,1.9146386233856902,0.0003,0.20615234375,8450,0.022865746,0.08468645811080933,-1.2226019505411387,-0.028991520762792787,,
187,9229,1734656,6.563599999999999,847,366.52,0.2,0.04041434824466705,1.032870725938119,0.0003,0.228662109375,8460,0.027889106,0.17519128322601318,-1.3485298499464988,-0.029158557804476005,,
187,9238,1736704,7.200699999999999,848,372.88,0.2,0.16464439034461975,1.686284205899574,0.0003,0.2,8470,0.022606637,0.1687929630279541,-1.2816730808466672,-0.026961845546611584,,
188,9247,1738752,6.679500000000001,849,364.96,0.2,0.05853928625583649,1.8912401175126434,0.0003,0.21181640625,8480,0.026089292,0.3061726689338684,-1.2781806860119105,-0.03215618339163484,,
,,1740000,,,,0.2,0.15558883547782898,1.3553770888829604,0.0003,0.218896484375,8490,0.026792489,0.284920334815979,-1.1306488510221242,-0.033204244513763116,354.2,2.4839999999999995
187,9262,1740800,6.985600000000001,850,374.41,,,,,,,,,,,,
187,9273,1742848,7.318299999999999,851,381.2,0.2,0.006459526717662811,1.335418526129797,0.0003,0.237109375,8500,0.027285036,0.06060439348220825,-1.2821191668510437,-0.03533489718683995,,
187,9282,1744896,6.494899999999999,852,373.45,0.2,0.025452226400375366,0.6559907973278314,0.0003,0.25185546875,8510,0.032118835,0.4753987193107605,-1.2112478241324425,-0.03591734268411528,,
188,9291,1746944,6.2134,853,371.55,0.2,0.024385619908571243,1.9718405799707397,0.0003,0.17333984375,8520,0.023023702,-0.1386183500289917,-1.122934402152896,-0.027858251694124193,,
188,9301,1748992,5.447900000000001,854,358.01,0.2,0.03186827152967453,1.310031479690224,0.0003,0.220703125,8530,0.025391944,0.36901938915252686,-1.1722892008721828,-0.0325509050686378,,
,,1750000,,,,0.2,0.10206827521324158,2.080574695020914,0.0003,0.192041015625,8540,0.022427779,0.3885812759399414,-1.131694689206779,-0.02678321939893067,225.2,-2.232
187,9314,1751040,4.7362,855,349.08,,,,,,,,,,,,
188,9324,1753088,5.813900000000001,856,361.43,0.2,0.017859874293208122,1.0217453453224152,0.0003,0.210888671875,8550,0.02822754,0.3959351181983948,-1.0771274987608195,-0.029707662550208624,,
188,9333,1755136,5.921600000000001,857,360.67,0.2,0.08198001980781555,1.490879360307008,0.0003,0.217138671875,8560,0.024761014,0.2947791814804077,-1.1673434935510159,-0.031409186241216955,,
188,9342,1757184,6.0186,858,360.98,0.2,0.02065376192331314,1.6743434421950951,0.0003,0.210791015625,8570,0.025321767,0.48904019594192505,-1.1525200046598911,-0.03035819824435748,,
188,9352,1759232,5.7732,859,355.47,0.2,0.07741907984018326,1.1207377476617695,0.0003,0.17548828125,8580,0.025088295,0.3753260374069214,-1.01669392157346,-0.02997792121605016,,
,,1760000,,,,0.2,0.00599486380815506,1.6736212151125074,0.0003,0.23486328125,8590,0.029826108,-0.36005842685699463,-1.221920221298933,-0.03332269104284933,369.6,8.328000000000001
188,9367,1761280,5.7410000000000005,860,358.71,,,,,,,,,,,,
188,9378,1763328,5.9908,861,363.78,0.2,-0.022770918905735016,1.1196109917247667,0.0003,0.235546875,8600,0.0268789,0.12530773878097534,-1.2133569035679101,-0.029922984265431295,,
188,9388,1765376,7.029299999999999,862,370.04,0.2,0.183180570602417,1.0978045909432694,0.0003,0.209228515625,8610,0.02374977,0.49439430236816406,-1.16874191313982,-0.030178359244018793,,
188,9396,1767424,6.506900000000001,863,362.22,0.2,0.039939265698194504,1.9347655934281647,0.0003,0.216552734375,8620,0.022931408,0.24515998363494873,-1.1714239977300167,-0.035069432351156136,,
188,9404,1769472,6.936599999999999,864,359.29,0.2,0.029983729124069214,1.1775338122155516,0.0003,0.254345703125,8630,0.026686031,0.37895065546035767,-1.2792600698769092,-0.03193878717138432,,
,,1770000,,,,0.2,0.007676035165786743,1.1924522429471835,0.0003,0.222607421875,8640,0.026929773,0.35637563467025757,-1.2823143638670444,-0.032029668460018,306.2,2.9640000000000004
188,9419,1771520,6.0653999999999995,865,346.31,,,,,,,,,,,,
188,9428,1773568,5.789599999999999,866,343.86,0.2,0.008504785597324371,1.44358076476492,0.0003,0.231298828125,8650,0.023301017,0.1771700382232666,-1.261066384986043,-0.02853358615830075,,
188,9437,1775616,6.0531,867,337.53,0.2,0.10004483908414841,1.5336067576194181,0.0003,0.198486328125,8660,0.023888802,0.27641427516937256,-1.1875456660985946,-0.028876208336441778,,
188,9447,1777664,6.2416,868,338.7,0.2,0.5569799542427063,2.9364361809566617,0.0003,0.19033203125,8670,0.02341166,0.0022504329681396484,-1.2485642611980439,-0.030914953612955286,,
188,9456,1779712,6.6215,869,340.71,0.2,0.005345053970813751,1.1490681912750005,0.0003,0.230810546875,8680,0.027639408,0.3686297535896301,-1.2878836262971163,-0.03578794606437441,,
,,1780000,,,,0.2,0.04174552112817764,1.1829590731998905,0.0003,0.258154296875,8690,0.030252865,0.5171992778778076,-1.2021639712154866,-0.03407933652051724,360.8,12.419999999999998
188,9471,1781760,6.2427,870,328.54,,,,,,,,,,,,
188,9480,1783808,5.3527,871,317.46,0.2,0.12302445620298386,1.5737144974060358,0.0003,0.19443359375,8700,0.019336678,0.288165807723999,-1.1231568276882171,-0.032336614228552205,,
188,9489,1785856,5.1773,872,314.98,0.2,-0.00434662401676178,1.3966473039472476,0.0003,0.226220703125,8710,0.028801827,0.18603450059890747,-1.2485646694898604,-0.03191462651011534,,
188,9497,1787904,5.519500000000001,873,320.78,0.2,0.3190564811229706,2.0312755569815635,0.0003,0.1859375,8720,0.021964706,-0.013765454292297363,-1.3329145304858685,-0.02291561085730791,,
188,9506,1789952,4.944100000000001,874,318.3,0.2,0.007175609469413757,1.5912882761564107,0.0003,0.208740234375,8730,0.023028411,0.2487426996231079,-1.3037308417260647,-0.02619074046087917,,
,,1790000,,,,0.2,0.02409984916448593,1.155140269966796,0.0003,0.240283203125,8740,0.025934707,0.2821785807609558,-1.2425524804741144,-0.03435529309790582,414.6,7.886
188,9523,1792000,5.585999999999999,875,324.18,,,,,,,,,,,,
